protein	goTerm	proProNeighbor	goNeighbor	goAnnotatedProProNeighbors	score
FBgn0004449	GO:2000331	706	26	3	0.004098360655737705
FBgn0011286	GO:2000331	32	26	1	0.017241379310344827
FBgn0003460	GO:0000978	29	368	1	0.0025188916876574307
FBgn0259113	GO:0000978	68	368	0	0.0
FBgn0029822	GO:0001227	34	56	1	0.011111111111111112
FBgn0262516	GO:0001227	21	56	0	0.0
FBgn0053199	GO:0008150	1	1771	0	0.0
FBgn0264253	GO:0008150	0	1771	0	0.0
FBgn0031715	GO:0051039	6	3	0	0.0
FBgn0020269	GO:0051039	5	3	0	0.0
FBgn0053113	GO:0030424	264	161	8	0.018823529411764704
FBgn0032707	GO:0030424	24	161	1	0.005405405405405406
FBgn0031470	GO:0004252	67	280	17	0.04899135446685879
FBgn0030747	GO:0004252	3	280	0	0.0
FBgn0265575	GO:0030670	14	2	0	0.0
FBgn0010235	GO:0030670	98	2	0	0.0
FBgn0262437	GO:0043195	0	49	0	0.0
FBgn0003449	GO:0043195	109	49	2	0.012658227848101266
FBgn0030937	GO:0034587	3	19	0	0.0
FBgn0003514	GO:0034587	153	19	0	0.0
FBgn0013733	GO:0005874	127	62	5	0.026455026455026454
FBgn0085339	GO:0005874	1	62	0	0.0
FBgn0035001	GO:0006468	25	238	3	0.011406844106463879
FBgn0028690	GO:0006468	119	238	5	0.014005602240896359
FBgn0284421	GO:0048471	12	71	1	0.012048192771084338
FBgn0001324	GO:0048471	56	71	1	0.007874015748031496
FBgn0035001	GO:0007052	25	50	0	0.0
FBgn0005590	GO:0007052	5	50	0	0.0
FBgn0262395	GO:0035195	1	156	0	0.0
FBgn0033812	GO:0035195	66	156	0	0.0
FBgn0283681	GO:0005737	9	1863	3	0.0016025641025641025
FBgn0020379	GO:0005737	18	1863	5	0.002658160552897395
FBgn0004896	GO:0006357	93	615	2	0.002824858757062147
FBgn0032646	GO:0006357	20	615	0	0.0
FBgn0287825	GO:0046961	0	32	0	0.0
FBgn0262824	GO:0046961	0	32	0	0.0
FBgn0263289	GO:0001737	53	22	2	0.02666666666666667
FBgn0000317	GO:0001737	19	22	0	0.0
FBgn0262473	GO:0002225	17	22	4	0.10256410256410256
FBgn0001091	GO:0002225	256	22	2	0.007194244604316547
FBgn0004777	GO:0062129	2	134	0	0.0
FBgn0033048	GO:0062129	132	134	0	0.0
FBgn0005590	GO:0008083	5	21	1	0.038461538461538464
FBgn0011300	GO:0008083	118	21	2	0.014388489208633094
FBgn0036239	GO:0000932	133	39	9	0.05232558139534884
FBgn0010053	GO:0000932	5	39	0	0.0
FBgn0260862	GO:0005794	46	240	8	0.027972027972027972
FBgn0024238	GO:0005794	138	240	1	0.0026455026455026454
FBgn0034232	GO:0006364	77	60	16	0.11678832116788321
FBgn0014141	GO:0006364	217	60	0	0.0
FBgn0039406	GO:0005840	43	234	0	0.0
FBgn0034286	GO:0005840	4	234	0	0.0
FBgn0052570	GO:0040003	4	166	0	0.0
FBgn0045498	GO:0040003	0	166	0	0.0
FBgn0010352	GO:0004591	66	3	1	0.014492753623188406
FBgn0026079	GO:0004591	47	3	0	0.0
FBgn0039818	GO:0004930	2	113	0	0.0
FBgn0029763	GO:0004930	32	113	0	0.0
FBgn0267408	GO:0071949	11	26	0	0.0
FBgn0029778	GO:0071949	31	26	0	0.0
FBgn0000581	GO:0032777	19	1	0	0.0
FBgn0038975	GO:0032777	22	1	0	0.0
FBgn0010433	GO:0007423	9	56	2	0.03076923076923077
FBgn0262593	GO:0007423	3	56	0	0.0
FBgn0052732	GO:0018064	14	2	0	0.0
FBgn0039406	GO:0018064	43	2	0	0.0
FBgn0038376	GO:0015439	11	3	0	0.0
FBgn0033749	GO:0015439	9	3	0	0.0
FBgn0053639	GO:0016020	0	1524	0	0.0
FBgn0030092	GO:0016020	79	1524	0	0.0
FBgn0261387	GO:0006468	36	238	0	0.0
FBgn0014135	GO:0006468	28	238	2	0.007518796992481203
FBgn0264494	GO:0055085	12	388	0	0.0
FBgn0035384	GO:0055085	0	388	0	0.0
FBgn0053110	GO:0034626	202	20	19	0.08558558558558559
FBgn0003996	GO:0034626	31	20	0	0.0
FBgn0267698	GO:0004674	188	158	13	0.03757225433526012
FBgn0003015	GO:0004674	85	158	1	0.00411522633744856
FBgn0039293	GO:0005789	9	171	0	0.0
FBgn0250789	GO:0005789	261	171	6	0.013888888888888888
FBgn0263231	GO:0005829	283	1082	39	0.02857142857142857
FBgn0023415	GO:0005829	16	1082	1	0.0009107468123861566
FBgn0051184	GO:0000398	72	229	26	0.08637873754152824
FBgn0039489	GO:0000398	1	229	0	0.0
FBgn0283468	GO:0030720	310	15	1	0.003076923076923077
FBgn0030659	GO:0030720	1	15	0	0.0
FBgn0010265	GO:0070181	166	5	0	0.0
FBgn0051446	GO:0070181	58	5	0	0.0
FBgn0035965	GO:0007030	31	75	1	0.009433962264150943
FBgn0010051	GO:0007030	32	75	0	0.0
FBgn0039430	GO:0003674	3	3150	0	0.0
FBgn0028734	GO:0003674	249	3150	12	0.00353045013239188
FBgn0263050	GO:0005769	2	68	0	0.0
FBgn0039909	GO:0005769	28	68	1	0.010416666666666666
FBgn0029903	GO:0031594	24	96	2	0.016666666666666666
FBgn0014133	GO:0031594	13	96	1	0.009174311926605505
FBgn0005614	GO:0005262	18	27	3	0.06666666666666667
FBgn0039175	GO:0005262	31	27	0	0.0
FBgn0263257	GO:0019935	2	4	0	0.0
FBgn0040271	GO:0019935	12	4	0	0.0
FBgn0263018	GO:0030627	0	10	0	0.0
FBgn0003334	GO:0030627	55	10	0	0.0
FBgn0037937	GO:0005634	6	2250	2	0.0008865248226950354
FBgn0263278	GO:0005634	6	2250	2	0.0008865248226950354
FBgn0263601	GO:0008270	25	516	1	0.0018484288354898336
FBgn0034237	GO:0008270	138	516	5	0.00764525993883792
FBgn0010197	GO:0038023	2	43	0	0.0
FBgn0035233	GO:0038023	18	43	0	0.0
FBgn0036899	GO:0005634	2	2250	1	0.0004440497335701599
FBgn0086908	GO:0005634	99	2250	50	0.021285653469561516
FBgn0261395	GO:0019773	58	12	10	0.14285714285714285
FBgn0010352	GO:0019773	66	12	0	0.0
FBgn0000032	GO:0003993	6	11	0	0.0
FBgn0025680	GO:0003993	26	11	0	0.0
FBgn0033818	GO:0060271	9	88	1	0.010309278350515464
FBgn0034708	GO:0060271	35	88	0	0.0
FBgn0062605	GO:0003674	0	3150	0	0.0
FBgn0015946	GO:0003674	34	3150	1	0.000314070351758794
FBgn0050192	GO:0008150	0	1771	0	0.0
FBgn0015296	GO:0008150	115	1771	1	0.0005302226935312832
FBgn0034708	GO:0031594	35	96	3	0.022900763358778626
FBgn0052016	GO:0031594	87	96	1	0.00546448087431694
FBgn0038901	GO:0007298	0	107	0	0.0
FBgn0031434	GO:0007298	5	107	0	0.0
FBgn0014396	GO:0045187	35	19	5	0.09259259259259259
FBgn0031169	GO:0045187	1	19	0	0.0
FBgn0035679	GO:0030246	3	81	0	0.0
FBgn0004456	GO:0030246	47	81	2	0.015625
FBgn0036937	GO:0050804	3	32	0	0.0
FBgn0050169	GO:0050804	17	32	0	0.0
FBgn0032813	GO:0070182	82	8	0	0.0
FBgn0019925	GO:0070182	197	8	0	0.0
FBgn0266491	GO:0055117	2	2	0	0.0
FBgn0043989	GO:0055117	0	2	0	0.0
FBgn0259212	GO:0005938	54	100	4	0.025974025974025976
FBgn0030292	GO:0005938	17	100	0	0.0
FBgn0000278	GO:0006959	1	19	0	0.0
FBgn0004872	GO:0006959	47	19	0	0.0
FBgn0261244	GO:0004465	9	1	0	0.0
FBgn0052068	GO:0004465	22	1	0	0.0
FBgn0028738	GO:0005615	0	685	0	0.0
FBgn0024234	GO:0005615	17	685	1	0.0014245014245014246
FBgn0004647	GO:0008045	427	70	8	0.01609657947686117
FBgn0030947	GO:0008045	0	70	0	0.0
FBgn0000229	GO:0043652	201	11	3	0.014150943396226415
FBgn0039094	GO:0043652	37	11	0	0.0
FBgn0041775	GO:0005515	74	958	18	0.01744186046511628
FBgn0264502	GO:0005515	2	958	0	0.0
FBgn0263602	GO:0004298	25	8	0	0.0
FBgn0262527	GO:0004298	47	8	0	0.0
FBgn0259749	GO:0007424	18	94	0	0.0
FBgn0039904	GO:0007424	111	94	1	0.004878048780487805
FBgn0003479	GO:0006281	179	86	12	0.045283018867924525
FBgn0045486	GO:0006281	1	86	0	0.0
FBgn0033158	GO:0046529	0	35	0	0.0
FBgn0030968	GO:0046529	22	35	0	0.0
FBgn0259483	GO:0043195	124	49	0	0.0
FBgn0040206	GO:0043195	257	49	1	0.0032679738562091504
FBgn0000276	GO:0019731	3	23	0	0.0
FBgn0014455	GO:0019731	71	23	0	0.0
FBgn0037265	GO:0043195	33	49	0	0.0
FBgn0039302	GO:0043195	121	49	0	0.0
FBgn0266585	GO:0006412	0	558	0	0.0
FBgn0053835	GO:0006412	0	558	0	0.0
FBgn0037989	GO:0015914	2	16	0	0.0
FBgn0036421	GO:0015914	0	16	0	0.0
FBgn0035986	GO:0003674	1	3150	1	0.00031735956839098697
FBgn0003392	GO:0003674	105	3150	4	0.001228878648233487
FBgn0026056	GO:0007264	41	36	2	0.025974025974025976
FBgn0264272	GO:0007264	24	36	1	0.016666666666666666
FBgn0010015	GO:0072375	112	18	0	0.0
FBgn0085432	GO:0072375	60	18	1	0.01282051282051282
FBgn0024987	GO:0042742	113	61	1	0.005747126436781609
FBgn0015277	GO:0042742	42	61	1	0.009708737864077669
FBgn0015277	GO:0000421	42	5	0	0.0
FBgn0016053	GO:0000421	6	5	0	0.0
FBgn0042625	GO:0005575	0	2646	0	0.0
FBgn0053986	GO:0005575	0	2646	0	0.0
FBgn0041239	GO:0030424	1	161	0	0.0
FBgn0026417	GO:0030424	27	161	1	0.005319148936170213
FBgn0038296	GO:0004842	8	101	1	0.009174311926605505
FBgn0045035	GO:0004842	84	101	2	0.010810810810810811
FBgn0003891	GO:0005737	10	1863	5	0.0026695141484249867
FBgn0037469	GO:0005737	13	1863	3	0.0015991471215351812
FBgn0004795	GO:0003677	20	610	0	0.0
FBgn0034433	GO:0003677	60	610	0	0.0
FBgn0035678	GO:0006508	7	498	0	0.0
FBgn0003254	GO:0006508	11	498	0	0.0
FBgn0038578	GO:0060260	74	3	2	0.025974025974025976
FBgn0027054	GO:0060260	203	3	1	0.0048543689320388345
FBgn0039175	GO:0006432	31	3	1	0.029411764705882353
FBgn0004654	GO:0006432	96	3	0	0.0
FBgn0082831	GO:0005515	15	958	8	0.008221993833504625
FBgn0260439	GO:0005515	215	958	30	0.02557544757033248
FBgn0013972	GO:0019934	4	11	0	0.0
FBgn0264002	GO:0019934	1	11	0	0.0
FBgn0053881	GO:0006334	0	102	0	0.0
FBgn0082999	GO:0006334	0	102	0	0.0
FBgn0263933	GO:0042461	105	12	0	0.0
FBgn0085321	GO:0042461	0	12	0	0.0
FBgn0015298	GO:0005786	5	8	0	0.0
FBgn0004907	GO:0005786	750	8	0	0.0
FBgn0030512	GO:0006807	14	12	0	0.0
FBgn0036192	GO:0006807	47	12	0	0.0
FBgn0003310	GO:0006888	16	69	0	0.0
FBgn0013726	GO:0006888	94	69	2	0.012269938650306749
FBgn0020224	GO:0005515	163	958	38	0.03389830508474576
FBgn0037374	GO:0005515	47	958	5	0.004975124378109453
FBgn0261283	GO:0000902	74	51	0	0.0
FBgn0002629	GO:0000902	6	51	0	0.0
FBgn0268063	GO:0007476	8	137	0	0.0
FBgn0000278	GO:0007476	1	137	0	0.0
FBgn0028668	GO:0033177	1	8	0	0.0
FBgn0034825	GO:0033177	29	8	0	0.0
FBgn0259896	GO:0003674	105	3150	11	0.003379416282642089
FBgn0003205	GO:0003674	270	3150	6	0.0017543859649122807
FBgn0034452	GO:0030991	6	5	0	0.0
FBgn0050506	GO:0030991	0	5	0	0.0
FBgn0039634	GO:0005975	8	124	0	0.0
FBgn0051506	GO:0005975	0	124	0	0.0
FBgn0262738	GO:0008081	14	23	0	0.0
FBgn0003462	GO:0008081	92	23	0	0.0
FBgn0035568	GO:0015131	0	8	0	0.0
FBgn0032054	GO:0015131	50	8	0	0.0
FBgn0262103	GO:0004674	23	158	6	0.03314917127071823
FBgn0005666	GO:0004674	19	158	1	0.005649717514124294
FBgn0040079	GO:0005886	7	1052	1	0.0009442870632672333
FBgn0020908	GO:0005886	83	1052	8	0.007048458149779736
FBgn0037686	GO:0003735	47	290	1	0.002967359050445104
FBgn0036194	GO:0003735	37	290	1	0.0030581039755351682
FBgn0013726	GO:0031625	94	71	3	0.01818181818181818
FBgn0261108	GO:0031625	12	71	1	0.012048192771084338
FBgn0259710	GO:0005575	0	2646	0	0.0
FBgn0035032	GO:0005575	44	2646	0	0.0
FBgn0053904	GO:0006325	0	120	0	0.0
FBgn0261434	GO:0006325	63	120	2	0.01092896174863388
FBgn0259246	GO:0048789	36	7	1	0.023255813953488372
FBgn0052343	GO:0048789	11	7	0	0.0
FBgn0000591	GO:0005634	39	2250	18	0.007863695937090432
FBgn0062605	GO:0005634	0	2250	0	0.0
FBgn0085450	GO:0030514	70	31	1	0.009900990099009901
FBgn0036298	GO:0030514	18	31	1	0.02040816326530612
FBgn0026380	GO:0043161	172	106	42	0.1510791366906475
FBgn0001297	GO:0043161	106	106	2	0.009433962264150943
FBgn0261983	GO:0005737	17	1863	7	0.003723404255319149
FBgn0027097	GO:0005737	0	1863	0	0.0
FBgn0045035	GO:0051276	84	68	5	0.03289473684210526
FBgn0267791	GO:0051276	151	68	3	0.0136986301369863
FBgn0286781	GO:0005634	0	2250	0	0.0
FBgn0082933	GO:0005634	0	2250	0	0.0
FBgn0039904	GO:0044665	111	7	2	0.01694915254237288
FBgn0033302	GO:0044665	131	7	0	0.0
FBgn0036368	GO:0006468	13	238	1	0.00398406374501992
FBgn0024510	GO:0006468	16	238	1	0.003937007874015748
FBgn0021738	GO:0043565	3	207	0	0.0
FBgn0030384	GO:0043565	13	207	0	0.0
FBgn0000490	GO:0007474	46	53	5	0.050505050505050504
FBgn0264607	GO:0007474	99	53	3	0.019736842105263157
FBgn0037469	GO:0004140	13	2	0	0.0
FBgn0259193	GO:0004140	0	2	0	0.0
FBgn0053448	GO:0006412	0	558	0	0.0
FBgn0270927	GO:0006412	5	558	0	0.0
FBgn0265351	GO:0015783	0	2	0	0.0
FBgn0002567	GO:0015783	8	2	0	0.0
FBgn0264696	GO:0005575	0	2646	0	0.0
FBgn0011604	GO:0005575	131	2646	2	0.0007202016564638099
FBgn0264564	GO:0008150	0	1771	0	0.0
FBgn0037841	GO:0008150	12	1771	0	0.0
FBgn0004839	GO:0007155	15	69	2	0.023809523809523808
FBgn0040022	GO:0007155	71	69	0	0.0
FBgn0033208	GO:0006412	127	558	1	0.00145985401459854
FBgn0037109	GO:0006412	17	558	0	0.0
FBgn0052708	GO:0005730	66	301	22	0.05994550408719346
FBgn0003507	GO:0005730	17	301	0	0.0
FBgn0000157	GO:0000978	48	368	11	0.026442307692307692
FBgn0085407	GO:0000978	6	368	0	0.0
FBgn0039347	GO:0008270	3	516	1	0.0019267822736030828
FBgn0001143	GO:0008270	0	516	0	0.0
FBgn0030391	GO:0003924	13	148	0	0.0
FBgn0003866	GO:0003924	37	148	1	0.005405405405405406
FBgn0032693	GO:0004497	1	99	0	0.0
FBgn0041248	GO:0004497	0	99	0	0.0
FBgn0050360	GO:0005975	28	124	9	0.05921052631578947
FBgn0034479	GO:0005975	85	124	0	0.0
FBgn0030592	GO:0050660	1	61	0	0.0
FBgn0025866	GO:0050660	59	61	0	0.0
FBgn0039218	GO:0001054	70	10	8	0.1
FBgn0030966	GO:0001054	9	10	1	0.05263157894736842
FBgn0002780	GO:0003677	161	610	10	0.01297016861219196
FBgn0053504	GO:0003677	9	610	0	0.0
FBgn0034748	GO:0002098	0	12	0	0.0
FBgn0039846	GO:0002098	12	12	0	0.0
FBgn0032129	GO:0030314	22	1	0	0.0
FBgn0066101	GO:0030314	44	1	0	0.0
FBgn0053895	GO:0000786	0	124	0	0.0
FBgn0019957	GO:0000786	54	124	0	0.0
FBgn0051538	GO:0008150	6	1771	0	0.0
FBgn0003863	GO:0008150	8	1771	0	0.0
FBgn0003028	GO:0045944	51	324	3	0.008
FBgn0031441	GO:0045944	0	324	0	0.0
FBgn0028484	GO:0008258	41	45	0	0.0
FBgn0051668	GO:0008258	16	45	0	0.0
FBgn0000490	GO:0035217	46	4	1	0.02
FBgn0262476	GO:0035217	3	4	0	0.0
FBgn0260934	GO:0007314	249	22	5	0.01845018450184502
FBgn0037668	GO:0007314	1	22	0	0.0
FBgn0036177	GO:0008150	0	1771	0	0.0
FBgn0001235	GO:0008150	113	1771	1	0.0005307855626326964
FBgn0261984	GO:0006642	69	5	0	0.0
FBgn0044324	GO:0006642	38	5	0	0.0
FBgn0032473	GO:0003682	13	174	0	0.0
FBgn0051201	GO:0003682	0	174	0	0.0
FBgn0029006	GO:0030514	307	31	3	0.008875739644970414
FBgn0033187	GO:0030514	20	31	0	0.0
FBgn0041094	GO:0005737	29	1863	20	0.010570824524312896
FBgn0010433	GO:0005737	9	1863	1	0.0005341880341880342
FBgn0001324	GO:0036011	56	13	3	0.043478260869565216
FBgn0033629	GO:0036011	7	13	0	0.0
FBgn0038961	GO:0003723	6	486	0	0.0
FBgn0069222	GO:0003723	0	486	0	0.0
FBgn0035538	GO:0035075	0	19	0	0.0
FBgn0011202	GO:0035075	75	19	0	0.0
FBgn0024754	GO:0070528	39	2	0	0.0
FBgn0010328	GO:0070528	76	2	0	0.0
FBgn0037169	GO:0008150	1	1771	0	0.0
FBgn0037428	GO:0008150	20	1771	0	0.0
FBgn0003308	GO:0004854	7	1	0	0.0
FBgn0014029	GO:0004854	36	1	0	0.0
FBgn0266136	GO:0007411	11	167	2	0.011235955056179775
FBgn0037742	GO:0007411	79	167	0	0.0
FBgn0010434	GO:0003015	194	11	2	0.00975609756097561
FBgn0044031	GO:0003015	0	11	0	0.0
FBgn0004170	GO:0000977	75	163	6	0.025210084033613446
FBgn0264753	GO:0000977	26	163	1	0.005291005291005291
FBgn0026391	GO:0050911	0	73	0	0.0
FBgn0260776	GO:0050911	0	73	0	0.0
FBgn0035996	GO:0006310	1	18	0	0.0
FBgn0036534	GO:0006310	52	18	0	0.0
FBgn0031169	GO:0042626	1	48	0	0.0
FBgn0014859	GO:0042626	76	48	1	0.008064516129032258
FBgn0261995	GO:0046872	2	139	0	0.0
FBgn0003334	GO:0046872	55	139	2	0.010309278350515464
FBgn0000625	GO:0000978	26	368	0	0.0
FBgn0261278	GO:0000978	150	368	4	0.007722007722007722
FBgn0038277	GO:0002181	173	101	56	0.20437956204379562
FBgn0021796	GO:0002181	135	101	3	0.012711864406779662
FBgn0000499	GO:0060070	209	17	4	0.017699115044247787
FBgn0015794	GO:0060070	107	17	0	0.0
FBgn0003277	GO:0006366	269	42	26	0.08360128617363344
FBgn0263199	GO:0006366	37	42	0	0.0
FBgn0033327	GO:0005576	2	499	0	0.0
FBgn0029693	GO:0005576	7	499	0	0.0
FBgn0014848	GO:0042742	1	61	0	0.0
FBgn0003301	GO:0042742	10	61	0	0.0
FBgn0039209	GO:0006357	19	615	2	0.0031545741324921135
FBgn0039928	GO:0006357	12	615	1	0.001594896331738437
FBgn0040232	GO:0000278	53	151	7	0.03431372549019608
FBgn0027084	GO:0000278	233	151	8	0.020833333333333332
FBgn0063495	GO:0004364	34	40	12	0.16216216216216217
FBgn0286070	GO:0004364	0	40	0	0.0
FBgn0001986	GO:0006401	115	7	0	0.0
FBgn0003079	GO:0006401	249	7	0	0.0
FBgn0039471	GO:0016298	1	39	0	0.0
FBgn0004379	GO:0016298	23	39	0	0.0
FBgn0033483	GO:0045087	15	64	1	0.012658227848101266
FBgn0260968	GO:0045087	0	64	0	0.0
FBgn0001612	GO:0000930	104	13	7	0.05982905982905983
FBgn0004795	GO:0000930	20	13	0	0.0
FBgn0000439	GO:0000977	52	163	2	0.009302325581395349
FBgn0033995	GO:0000977	4	163	0	0.0
FBgn0002542	GO:0016887	53	237	4	0.013793103448275862
FBgn0263237	GO:0016887	95	237	8	0.024096385542168676
FBgn0002926	GO:0009950	6	25	2	0.06451612903225806
FBgn0011227	GO:0009950	85	25	0	0.0
FBgn0261556	GO:0005085	43	84	0	0.0
FBgn0002121	GO:0005085	81	84	0	0.0
FBgn0039298	GO:0008049	6	85	2	0.02197802197802198
FBgn0264494	GO:0008049	12	85	0	0.0
FBgn0028516	GO:0010043	1	9	0	0.0
FBgn0034876	GO:0010043	38	9	0	0.0
FBgn0027610	GO:0015141	23	12	0	0.0
FBgn0264307	GO:0015141	50	12	0	0.0
FBgn0021796	GO:0043621	135	4	0	0.0
FBgn0030365	GO:0043621	140	4	0	0.0
FBgn0033422	GO:0050911	0	73	0	0.0
FBgn0040507	GO:0050911	1	73	0	0.0
FBgn0005672	GO:0007173	355	25	8	0.021052631578947368
FBgn0035931	GO:0007173	7	25	0	0.0
FBgn0004396	GO:0009953	93	38	0	0.0
FBgn0033289	GO:0009953	14	38	0	0.0
FBgn0027080	GO:0000166	32	72	1	0.009615384615384616
FBgn0031708	GO:0000166	25	72	0	0.0
FBgn0037931	GO:0006355	23	502	0	0.0
FBgn0035203	GO:0006355	15	502	0	0.0
FBgn0260440	GO:0005886	4	1052	3	0.002840909090909091
FBgn0260398	GO:0005886	3	1052	0	0.0
FBgn0030186	GO:0090575	8	31	0	0.0
FBgn0263107	GO:0090575	0	31	0	0.0
FBgn0000063	GO:0016321	91	52	0	0.0
FBgn0283467	GO:0016321	7	52	0	0.0
FBgn0002774	GO:0008340	120	174	3	0.01020408163265306
FBgn0011300	GO:0008340	118	174	8	0.0273972602739726
FBgn0020248	GO:0016485	36	27	0	0.0
FBgn0035666	GO:0016485	3	27	0	0.0
FBgn0285896	GO:0005886	7	1052	4	0.003777148253068933
FBgn0265262	GO:0005886	14	1052	3	0.0028142589118198874
FBgn0011817	GO:0048749	71	115	6	0.03225806451612903
FBgn0259740	GO:0048749	4	115	0	0.0
FBgn0267824	GO:0046627	8	29	0	0.0
FBgn0010015	GO:0046627	112	29	0	0.0
FBgn0031312	GO:0005789	34	171	0	0.0
FBgn0033891	GO:0005789	1	171	0	0.0
FBgn0034968	GO:0006412	180	558	43	0.058265582655826556
FBgn0003545	GO:0006412	13	558	0	0.0
FBgn0014396	GO:0005515	35	958	15	0.015105740181268883
FBgn0263757	GO:0005515	23	958	2	0.0020387359836901123
FBgn0024365	GO:0055064	2	5	0	0.0
FBgn0051793	GO:0055064	6	5	0	0.0
FBgn0086895	GO:0003723	52	486	21	0.03903345724907063
FBgn0039625	GO:0003723	8	486	0	0.0
FBgn0003607	GO:0000122	125	222	8	0.023054755043227664
FBgn0053849	GO:0000122	0	222	0	0.0
FBgn0010379	GO:0004674	348	158	23	0.045454545454545456
FBgn0035831	GO:0004674	7	158	0	0.0
FBgn0261019	GO:0005515	5	958	3	0.003115264797507788
FBgn0003557	GO:0005515	331	958	95	0.07370054305663305
FBgn0267433	GO:0051959	3	18	0	0.0
FBgn0039188	GO:0051959	56	18	0	0.0
FBgn0001942	GO:0032436	212	47	3	0.011583011583011582
FBgn0267698	GO:0032436	188	47	3	0.01276595744680851
FBgn0013759	GO:0005102	84	40	2	0.016129032258064516
FBgn0000137	GO:0005102	13	40	0	0.0
FBgn0265089	GO:0003743	100	51	7	0.046357615894039736
FBgn0039487	GO:0003743	71	51	0	0.0
FBgn0032292	GO:0016063	16	15	0	0.0
FBgn0011648	GO:0016063	202	15	0	0.0
FBgn0036016	GO:0005575	4	2646	0	0.0
FBgn0011232	GO:0005575	61	2646	0	0.0
FBgn0035112	GO:0003674	3	3150	0	0.0
FBgn0002932	GO:0003674	176	3150	2	0.0006013229104028864
FBgn0030672	GO:0005524	150	643	22	0.027742749054224466
FBgn0262139	GO:0005524	7	643	2	0.003076923076923077
FBgn0004619	GO:0004970	29	18	2	0.0425531914893617
FBgn0041096	GO:0004970	63	18	3	0.037037037037037035
FBgn0030200	GO:0006904	1	12	0	0.0
FBgn0045477	GO:0006904	0	12	0	0.0
FBgn0052299	GO:0008150	0	1771	0	0.0
FBgn0040308	GO:0008150	136	1771	1	0.0005243838489774515
FBgn0030982	GO:0005634	15	2250	5	0.002207505518763797
FBgn0053988	GO:0005634	0	2250	0	0.0
FBgn0262739	GO:0005515	133	958	28	0.025664527956003668
FBgn0033158	GO:0005515	0	958	0	0.0
FBgn0041186	GO:0071204	16	3	0	0.0
FBgn0267975	GO:0071204	21	3	0	0.0
FBgn0053900	GO:0003677	0	610	0	0.0
FBgn0039758	GO:0003677	2	610	0	0.0
FBgn0010398	GO:0005737	25	1863	7	0.003707627118644068
FBgn0267972	GO:0005737	35	1863	7	0.0036880927291886197
FBgn0033897	GO:0007099	22	26	1	0.020833333333333332
FBgn0029891	GO:0007099	52	26	0	0.0
FBgn0028387	GO:0005634	40	2250	18	0.007860262008733625
FBgn0265103	GO:0005634	0	2250	0	0.0
FBgn0033726	GO:0062129	0	134	0	0.0
FBgn0039348	GO:0062129	76	134	0	0.0
FBgn0038862	GO:0016322	45	43	4	0.045454545454545456
FBgn0023076	GO:0016322	52	43	2	0.021052631578947368
FBgn0004889	GO:0050821	262	43	2	0.006557377049180328
FBgn0259166	GO:0050821	10	43	0	0.0
FBgn0003300	GO:0000981	9	415	0	0.0
FBgn0266175	GO:0000981	0	415	0	0.0
FBgn0013733	GO:0005927	127	14	0	0.0
FBgn0011738	GO:0005927	0	14	0	0.0
FBgn0030594	GO:0007498	2	61	0	0.0
FBgn0026404	GO:0007498	24	61	1	0.011764705882352941
FBgn0032447	GO:0032588	49	6	0	0.0
FBgn0053193	GO:0032588	88	6	0	0.0
FBgn0027088	GO:0005739	53	623	1	0.0014792899408284023
FBgn0263831	GO:0005739	56	623	6	0.008836524300441826
FBgn0026141	GO:0005868	95	31	8	0.06349206349206349
FBgn0038582	GO:0005868	1	31	0	0.0
FBgn0000464	GO:0009986	43	63	4	0.03773584905660377
FBgn0030504	GO:0009986	142	63	3	0.014634146341463415
FBgn0085300	GO:0008010	0	112	0	0.0
FBgn0004242	GO:0008010	30	112	0	0.0
FBgn0264291	GO:0007111	43	17	0	0.0
FBgn0261397	GO:0007111	160	17	2	0.011299435028248588
FBgn0053263	GO:0008061	0	123	0	0.0
FBgn0003448	GO:0008061	65	123	0	0.0
FBgn0036437	GO:0005737	10	1863	2	0.0010678056593699946
FBgn0285947	GO:0005737	71	1863	19	0.00982419855222337
FBgn0014342	GO:0005669	5	26	0	0.0
FBgn0003660	GO:0005669	147	26	0	0.0
FBgn0003963	GO:0007390	17	20	1	0.02702702702702703
FBgn0031770	GO:0007390	5	20	0	0.0
FBgn0039476	GO:0016298	0	39	0	0.0
FBgn0041191	GO:0016298	165	39	0	0.0
FBgn0003275	GO:0003677	59	610	14	0.02092675635276532
FBgn0036804	GO:0003677	45	610	0	0.0
FBgn0086785	GO:0043162	18	12	3	0.1
FBgn0028717	GO:0043162	17	12	0	0.0
FBgn0260945	GO:0032007	161	12	2	0.011560693641618497
FBgn0010389	GO:0032007	95	12	0	0.0
FBgn0034217	GO:0005515	6	958	3	0.0031120331950207467
FBgn0262894	GO:0005515	0	958	0	0.0
FBgn0030351	GO:0005794	0	240	0	0.0
FBgn0038256	GO:0005794	7	240	0	0.0
FBgn0053665	GO:0008150	0	1771	0	0.0
FBgn0031860	GO:0008150	21	1771	0	0.0
FBgn0033494	GO:0001700	13	48	0	0.0
FBgn0266050	GO:0001700	0	48	0	0.0
FBgn0001248	GO:0006102	78	7	0	0.0
FBgn0034070	GO:0006102	4	7	0	0.0
FBgn0261790	GO:0005681	51	52	18	0.17475728155339806
FBgn0034240	GO:0005681	10	52	0	0.0
FBgn0052645	GO:0016747	0	56	0	0.0
