"protein","relationship_type","go_term","namespace","never_annotate"
"BSU_05990","inferred_from_descendant","GO:0051649","biological_process","false"
"BSU_05990","inferred_from_descendant","GO:0015291","molecular_function","false"
"BSU_05990","inferred_from_descendant","GO:0006810","biological_process","true"
"BSU_05990","inferred_from_descendant","GO:0022884","molecular_function","false"
"BSU_05990","inferred_from_descendant","GO:0008104","biological_process","false"
"BSU_05990","inferred_from_descendant","GO:0046907","biological_process","false"
"BSU_05990","inferred_from_descendant","GO:0006886","biological_process","false"
"BSU_05990","inferred_from_descendant","GO:0098796","cellular_component","false"
"BSU_05990","inferred_from_descendant","GO:0051641","biological_process","false"
"BSU_05990","inferred_from_descendant","GO:0051179","biological_process","false"
"BSU_05990","inferred_from_descendant","GO:0003674","molecular_function","false"
"BSU_05990","located_in","GO:0005886","cellular_component","false"
"BSU_05990","involved_in","GO:0015031","biological_process","false"
"BSU_05990","enables","GO:0008320","molecular_function","false"
"BSU_05990","located_in","GO:0016020","cellular_component","false"
"BSU_05990","involved_in","GO:0065002","biological_process","false"
"BSU_05990","part_of","GO:0033281","cellular_component","false"
"BSU_05990","involved_in","GO:0043953","biological_process","false"
"BSU_05990","enables","GO:0009977","molecular_function","false"
"BSU_00870","inferred_from_descendant","GO:0032555","molecular_function","false"
"BSU_00870","inferred_from_descendant","GO:0003674","molecular_function","false"
"BSU_00870","inferred_from_descendant","GO:0044238","biological_process","true"
"BSU_00870","inferred_from_descendant","GO:0017076","molecular_function","false"
"BSU_00870","inferred_from_descendant","GO:0090304","biological_process","false"
"BSU_00870","inferred_from_descendant","GO:0043169","molecular_function","false"
"BSU_00870","inferred_from_descendant","GO:0097159","molecular_function","false"
"BSU_00870","inferred_from_descendant","GO:0005575","cellular_component","false"
"BSU_00870","inferred_from_descendant","GO:0003676","molecular_function","false"
"BSU_00870","inferred_from_descendant","GO:1901360","biological_process","false"
"BSU_00870","inferred_from_descendant","GO:1901363","molecular_function","false"
"BSU_00870","inferred_from_descendant","GO:0008152","biological_process","false"
"BSU_00870","inferred_from_descendant","GO:0043167","molecular_function","false"
"BSU_00870","inferred_from_descendant","GO:0005488","molecular_function","true"
"BSU_00870","inferred_from_descendant","GO:0008150","biological_process","false"
"BSU_00870","involved_in","GO:0000725","biological_process","false"
"BSU_00870","located_in","GO:0005829","cellular_component","false"
"BSU_00870","enables","GO:0016787","molecular_function","false"
"BSU_00870","enables","GO:0005524","molecular_function","false"
"BSU_00870","involved_in","GO:0006974","biological_process","false"
"BSU_00870","enables","GO:0046872","molecular_function","false"
"BSU_00870","enables","GO:0140664","molecular_function","false"
"BSU_00870","enables","GO:0003684","molecular_function","false"
"BSU_00870","enables","GO:0003677","molecular_function","false"
"BSU_00870","enables","GO:0016887","molecular_function","false"
"BSU_00870","involved_in","GO:0006281","biological_process","false"
"BSU_00870","enables","GO:0000166","molecular_function","false"
"BSU_00870","inferred_from_descendant","GO:0030554","molecular_function","false"
"BSU_00870","inferred_from_descendant","GO:0006139","biological_process","false"
"BSU_00870","inferred_from_descendant","GO:0043170","biological_process","true"
"BSU_00870","inferred_from_descendant","GO:0043168","molecular_function","false"
"BSU_00870","inferred_from_descendant","GO:0017111","molecular_function","false"
"BSU_00870","inferred_from_descendant","GO:0050896","biological_process","true"
"BSU_00870","inferred_from_descendant","GO:0032553","molecular_function","false"
"BSU_00870","inferred_from_descendant","GO:0051716","biological_process","true"
"BSU_00870","inferred_from_descendant","GO:0016818","molecular_function","false"
"BSU_00870","inferred_from_descendant","GO:1901265","molecular_function","false"
"BSU_00870","inferred_from_descendant","GO:0006950","biological_process","false"
"BSU_00870","inferred_from_descendant","GO:0036094","molecular_function","false"
"BSU_00870","inferred_from_descendant","GO:0006807","biological_process","true"
"BSU_00870","inferred_from_descendant","GO:0140612","molecular_function","false"
"BSU_00870","inferred_from_descendant","GO:0071704","biological_process","true"
"BSU_00870","inferred_from_descendant","GO:0006259","biological_process","false"
"BSU_00870","inferred_from_descendant","GO:0016817","molecular_function","false"
"BSU_00870","inferred_from_descendant","GO:0140640","molecular_function","false"
"BSU_00870","inferred_from_descendant","GO:0140657","molecular_function","true"
"BSU_00870","inferred_from_descendant","GO:0008094","molecular_function","false"
"BSU_00870","inferred_from_descendant","GO:0110165","cellular_component","true"
"BSU_00870","inferred_from_descendant","GO:0016462","molecular_function","false"
"BSU_00870","inferred_from_descendant","GO:0044237","biological_process","true"
"BSU_00870","inferred_from_descendant","GO:0140097","molecular_function","false"
"BSU_00870","inferred_from_descendant","GO:0033554","biological_process","true"
"BSU_00870","inferred_from_descendant","GO:0006310","biological_process","false"
"BSU_00870","inferred_from_descendant","GO:0009987","biological_process","true"
"BSU_00870","inferred_from_descendant","GO:0006725","biological_process","false"
"BSU_00870","inferred_from_descendant","GO:0035639","molecular_function","false"
"BSU_00870","inferred_from_descendant","GO:0097367","molecular_function","false"
"BSU_00870","inferred_from_descendant","GO:0034641","biological_process","true"
"BSU_00870","inferred_from_descendant","GO:0140299","molecular_function","false"
"BSU_00870","inferred_from_descendant","GO:0046483","biological_process","false"
"BSU_00870","inferred_from_descendant","GO:0003824","molecular_function","false"
"BSU_00870","inferred_from_descendant","GO:0032559","molecular_function","false"
"BSU_00880","inferred_from_descendant","GO:0032553","molecular_function","false"
"BSU_00880","inferred_from_descendant","GO:0034641","biological_process","true"
"BSU_00880","inferred_from_descendant","GO:0005488","molecular_function","true"
"BSU_00880","inferred_from_descendant","GO:0016772","molecular_function","false"
"BSU_00880","inferred_from_descendant","GO:0046483","biological_process","false"
"BSU_00880","inferred_from_descendant","GO:0050896","biological_process","true"
"BSU_00880","inferred_from_descendant","GO:0008150","biological_process","false"
"BSU_00880","enables","GO:0004016","molecular_function","false"
"BSU_00880","enables","GO:0106408","molecular_function","false"
"BSU_00880","involved_in","GO:0006281","biological_process","false"
"BSU_00880","located_in","GO:0005737","cellular_component","false"
"BSU_00880","enables","GO:0016740","molecular_function","false"
"BSU_00880","enables","GO:0003677","molecular_function","false"
"BSU_00880","enables","GO:0005524","molecular_function","false"
"BSU_00880","enables","GO:0016779","molecular_function","false"
"BSU_00880","enables","GO:0000166","molecular_function","false"
"BSU_00880","involved_in","GO:0006974","biological_process","false"
"BSU_00880","inferred_from_descendant","GO:0097367","molecular_function","false"
"BSU_00880","inferred_from_descendant","GO:0043167","molecular_function","false"
"BSU_00880","inferred_from_descendant","GO:0036094","molecular_function","false"
"BSU_00880","inferred_from_descendant","GO:0006139","biological_process","false"
"BSU_00880","inferred_from_descendant","GO:0006950","biological_process","false"
"BSU_00880","inferred_from_descendant","GO:0044238","biological_process","true"
"BSU_00880","inferred_from_descendant","GO:0003674","molecular_function","false"
"BSU_00880","inferred_from_descendant","GO:0017076","molecular_function","false"
"BSU_00880","inferred_from_descendant","GO:0051716","biological_process","true"
"BSU_00880","inferred_from_descendant","GO:0071704","biological_process","true"
"BSU_00880","inferred_from_descendant","GO:0033554","biological_process","true"
"BSU_00880","inferred_from_descendant","GO:1901360","biological_process","false"
"BSU_00880","inferred_from_descendant","GO:0009987","biological_process","true"
"BSU_00880","inferred_from_descendant","GO:0008152","biological_process","false"
"BSU_00880","inferred_from_descendant","GO:0009975","molecular_function","false"
"BSU_00880","inferred_from_descendant","GO:0003824","molecular_function","false"
"BSU_00880","inferred_from_descendant","GO:0110165","cellular_component","true"
"BSU_00880","inferred_from_descendant","GO:0030554","molecular_function","false"
"BSU_00880","inferred_from_descendant","GO:0006807","biological_process","true"
"BSU_00880","inferred_from_descendant","GO:0043168","molecular_function","false"
"BSU_00880","inferred_from_descendant","GO:0032559","molecular_function","false"
"BSU_00880","inferred_from_descendant","GO:1901265","molecular_function","false"
"BSU_00880","inferred_from_descendant","GO:0016829","molecular_function","false"
"BSU_00880","inferred_from_descendant","GO:0032555","molecular_function","false"
"BSU_00880","inferred_from_descendant","GO:0090304","biological_process","false"
"BSU_00880","inferred_from_descendant","GO:0003676","molecular_function","false"
"BSU_00880","inferred_from_descendant","GO:0035639","molecular_function","false"
"BSU_00880","inferred_from_descendant","GO:0097159","molecular_function","false"
"BSU_00880","inferred_from_descendant","GO:0016849","molecular_function","false"
"BSU_00880","inferred_from_descendant","GO:1901363","molecular_function","false"
"BSU_00880","inferred_from_descendant","GO:0006259","biological_process","false"
"BSU_00880","inferred_from_descendant","GO:0005575","cellular_component","false"
"BSU_00880","inferred_from_descendant","GO:0044237","biological_process","true"
"BSU_00880","inferred_from_descendant","GO:0006725","biological_process","false"
"BSU_00880","inferred_from_descendant","GO:0043170","biological_process","true"
"BSU_00640","inferred_from_descendant","GO:0003824","molecular_function","false"
"BSU_00640","inferred_from_descendant","GO:0043934","biological_process","false"
"BSU_00640","inferred_from_descendant","GO:0140096","molecular_function","false"
"BSU_00640","inferred_from_descendant","GO:0005575","cellular_component","false"
"BSU_00640","inferred_from_descendant","GO:0016791","molecular_function","false"
"BSU_00640","inferred_from_descendant","GO:0003674","molecular_function","false"
"BSU_00640","inferred_from_descendant","GO:0005488","molecular_function","true"
"BSU_00640","inferred_from_descendant","GO:0048646","biological_process","false"
"BSU_00640","inferred_from_descendant","GO:0016788","molecular_function","false"
"BSU_00640","inferred_from_descendant","GO:0110165","cellular_component","true"
"BSU_00640","inferred_from_descendant","GO:0042578","molecular_function","false"
"BSU_00640","inferred_from_descendant","GO:0032502","biological_process","false"
"BSU_00640","inferred_from_descendant","GO:0042763","cellular_component","false"
