"protein1","protein2"
"P32905","Q3E772"
"P33442","Q3E772"
"P25443","Q3E772"
"P26786","Q3E772"
"O13516","Q3E772"
"Q08745","Q3E772"
"P07280","Q3E772"
"Q01855","Q3E772"
"P0C0W1","Q3E772"
"P04456","Q3E772"
"P05743","Q3E772"
"P35997","Q3E772"
"P0C2H8","Q3E772"
"P05750","Q3E772"
"P32915","Q3E772"
"Q03497","Q3E772"
"Q12158","Q3E772"
"P39526","Q3E772"
"P40010","P53188"
"P40078","P53188"
"P53849","P53188"
"P25808","P53188"
"P36160","P53188"
"Q07807","P53188"
"P53742","P53188"
"P39016","P53188"
"P39517","P53188"
"P31384","P53188"
"P25586","P53188"
"P24276","P53188"
"Q12158","P53188"
"P29055","P53188"
"P05759","P53188"
"P39526","P53188"
"P40016","Q03557"
"P33893","Q03557"
"Q07807","Q03557"
"P0CS90","Q03557"
"P39517","Q03557"
"P31384","Q03557"
"P35996","Q03557"
"P32915","Q03557"
"P33416","Q03557"
"P53260","Q03557"
"P32505","P26364"
"P14680","P26364"
"P30771","P26364"
"Q07807","P26364"
"P0CS90","P26364"
"P46367","P26364"
"P19414","P26364"
"P28834","P26364"
"P28241","P26364"
"P07342","P26364"
"P09624","P26364"
"P06168","P26364"
"P40047","P26364"
"P32473","P26364"
"P25379","P26364"
"P32898","P26364"
"P17505","P26364"
"P16387","P26364"
"P20967","P26364"
"P39522","P26364"
"P16151","P43562"
"P38729","P43562"
"P32791","P43562"
"P38074","P43562"
"P25808","P43613"
"Q12034","P43613"
"Q07468","P43613"
"Q08001","P43613"
"P06105","P43613"
"P36081","P43613"
"P14906","P43613"
"Q04002","P43613"
"P15108","P43613"
"Q08490","P43613"
"P22216","P43613"
"P38181","P43613"
"P02381","P43613"
"P32505","P53198"
"P53849","P53198"
"P25567","P53198"
"Q12403","P53198"
"P35817","P53198"
"P53930","P53198"
"P39013","P53198"
"P33122","P53198"
"Q02732","P53198"
"P33420","P53198"
"Q05359","P53198"
"P39704","P53198"
"P39016","P53198"
"P39517","P53198"
"P31384","P53198"
"P38934","P53198"
"P53135","P36014"
"P32505","P36014"
"P30771","P36014"
"P31384","P36014"
"P39517","P36014"
"P32505","P53053"
"P53629","P53053"
"P38144","P53053"
"P32915","P53053"
"P39111","P53262"
"P41806","P53262"
"Q08649","P53262"
"P32505","P53262"
"P10080","P53262"
"P39517","P53262"
"P38934","P53262"
"P32915","P53262"
"P32341","P53262"
"P28795","P53262"
"P23968","P53262"
"Q12387","P53262"
"P29055","P53262"
"P53289","Q04949"
"P50276","Q04949"
"P36027","Q04949"
"Q12163","Q04949"
"P32505","Q04949"
"P40975","Q04949"
"P53322","Q04949"
"P35180","Q04949"
"P36022","Q04949"
"Q02647","Q04949"
"Q07807","Q04949"
"P39517","Q04949"
"P31384","Q04949"
"P32915","Q04949"
"P34761","P53257"
"P30771","P53257"
"P39517","P53257"
"P53262","P53872"
"Q06144","P53872"
"P38199","P53872"
"P53617","P53872"
"P47017","P53872"
"P25644","P53872"
"P10080","P53872"
"Q07807","P53872"
"Q12221","P53872"
"P38934","P53872"
"P00958","P53872"
"P32915","P53872"
"Q03735","P53872"
"Q08925","P53872"
"P53235","P53872"
"P39718","P29340"
"P32505","P29340"
"Q05568","P29340"
"P32800","P29340"
"P30771","P29340"
"Q07807","P29340"
"P22515","P29340"
"Q04370","P29340"
"P40150","P29340"
"P53112","P29340"
"P39517","P29340"
"P31384","P29340"
"P47172","P29340"
"P38227","P05374"
"P38996","P05374"
"P10080","P05374"
"P32368","P05374"
"Q03497","P05374"
"P0CS90","P05374"
"Q12221","P05374"
"P38144","P05374"
"P39517","P05374"
"P38934","P05374"
"P36081","P05374"
"P39016","P05374"
"P22216","P05374"
"P47123","P05374"
"P12962","P05374"
"P39986","P05374"
"P49334","P05374"
"P32915","P05374"
"P53940","P05374"
"P10591","P05374"
"P23639","P05374"
"Q04002","P05374"
"P15108","P05374"
"P39526","P05374"
"P38181","P05374"
"P36775","P05374"
"P34761","P22289"
"P25087","P22289"
"P36139","P22289"
"P07257","P22289"
"P07256","P22289"
"P04037","P22289"
"P53293","P22289"
"P00854","P22289"
"P46951","Q03653"
"P36027","Q03653"
"P26570","Q03653"
"P29366","Q03653"
"P32505","Q03653"
"P37297","Q03653"
"Q12446","Q03653"
"P40568","Q03653"
"P36012","Q03653"
"P61830","Q03653"
"Q12510","Q03653"
"P10080","Q03653"
"P40150","Q03653"
"Q07468","Q03653"
"Q07807","Q03653"
"Q12221","Q03653"
"P38144","Q03653"
"P31384","Q03653"
"P38934","Q03653"
"P47123","Q03653"
"P47069","Q03653"
"P12962","Q03653"
"P32915","Q03653"
"P32905","Q03653"
"P33442","Q03653"
"Q08745","Q03653"
"P48589","Q03653"
"P05756","Q03653"
"P38701","Q03653"
"P04456","Q03653"
"P05750","Q03653"
"P37840","Q03653"
"Q04264","Q03653"
"Q04002","Q03653"
"P25356","Q03653"
"Q08490","Q03653"
"P29055","Q03653"
"P39526","Q03653"
"P38181","Q03653"
"Q00402","Q03653"
"P32505","P53327"
"Q01389","P53327"
"P23748","P53327"
"P33322","P53327"
"P61830","P53327"
"Q07468","P53327"
"Q07807","P53327"
"P30822","P53327"
"Q06164","P53327"
"P40462","P53327"
"P06105","P53327"
"Q12000","P53327"
"Q05580","P53327"
"P38144","P53327"
"P39517","P53327"
"P31384","P53327"
"P32588","P53327"
"P32915","P53327"
"P33442","P53327"
"Q08745","P53327"
"P48589","P53327"
"P05756","P53327"
"Q01855","P53327"
"P02407","P53327"
"P07280","P53327"
"P35997","P53327"
"P0C2H8","P53327"
"P05750","P53327"
"P06367","P53327"
"P25359","P53327"
"Q04002","P53327"
"P15108","P53327"
"Q08490","P53327"
"P87262","P53327"
"P29055","P53327"
"P32909","P53327"
"P38181","P53327"
"P0CE69","P38723"
"P32915","P38723"
"P38934","P38723"
"P53629","P38723"
"Q02785","P38723"
"P0CE68","P38723"
"P27637","P38723"
"P32505","P38723"
"P38298","P38723"
"P36164","P38723"
"P17898","P38723"
"Q12034","P38723"
"P25567","P38723"
"P10614","P32340"
"P36112","P32340"
"P50623","P32340"
"P04037","P32340"
"P0CS90","P32340"
"Q12221","P32340"
"P31384","P32340"
"P53969","P32340"
"Q04217","P32340"
"P49334","P32340"
"P39952","P32340"
"P32897","P32340"
"P40484","P32340"
"P38987","P32340"
"P27636","P32340"
"Q06390","P32340"
"P29311","P32340"
"P53686","P32340"
"Q08490","P32340"
"Q06142","P32340"
"P32476","P32340"
"P25294","P32340"
"P33416","P32340"
"P36775","P32340"
"P18239","P32340"
"P07257","P32340"
"P00128","P32340"
"P00447","P48564"
"P47158","P48564"
"Q03785","P48564"
"P02309","P48564"
"P61830","P48564"
"Q07807","P48564"
"Q12221","P48564"
"P38144","P48564"
"P39517","P48564"
"P31384","P48564"
"P40513","P48564"
"P12962","P48564"
"Q02950","P48564"
"Q02773","P48564"
"P15108","P48564"
"P29055","P48564"
"P32915","P38775"
"P38264","P38775"
"Q99382","P38775"
"P38934","P38775"
"P25644","P38775"
"Q04087","P38775"
"P32505","P38839"
"P39535","P38839"
"P25360","P38839"
"Q12221","P38839"
"P39016","P38839"
"P39517","P38839"
"P31384","P38839"
"P29055","P38839"
"P40559","Q3E806"
"Q03002","P39002"
"P61830","P39002"
"P40150","P39002"
"Q12221","P39002"
"P39016","P39002"
"P49334","P39002"
"Q04264","P39002"
"P15108","P39002"
"Q02326","P39002"
"P18409","P39002"
"P47912","P39002"
"Q12690","P39002"
"P53235","P39002"
"P29055","P39002"
"P39526","P39002"
"P38181","P39002"
"P16474","P53730"
"P38199","P53730"
"P34761","P53730"
"P32505","P53730"
"P53849","P53730"
"Q07807","P53730"
"Q12221","P53730"
"P38934","P53730"
"P32588","P53730"
"P32915","P53730"
"P47158","Q8TGJ2"
"P40073","P36091"
"P38934","P36091"
"P17967","P36091"
"P32915","P36091"
"P39526","P36091"
"P32505","P36051"
"P10080","P36051"
"Q07807","P36051"
"P38144","P36051"
"P38934","P36051"
"P25339","P36051"
"Q12150","P36051"
"P15108","P36051"
"P07283","P36051"
"P46971","P36051"
"P35723","P36051"
"P33775","P36051"
"P25618","P36051"
"P31382","P36051"
"P36012","P36051"
"P43555","P36051"
"P33416","P36051"
"P38199","Q07830"
"P34761","Q07830"
"Q07807","Q07830"
"P38144","Q07830"
"P39517","Q07830"
"P38934","Q07830"
"P32588","Q07830"
"P32915","Q07830"
"Q06390","Q07830"
"Q06636","Q07830"
"P32505","Q12127"
"Q00416","Q12127"
"P08518","Q12127"
"P39517","Q12127"
"P47017","Q12127"
"P25644","Q12127"
"P10080","Q12127"
"P33302","Q12127"
"P40150","Q12127"
"Q12221","Q12127"
"Q07807","Q12127"
"P38934","Q12127"
"P14906","Q12127"
"P00958","Q12127"
"P24276","Q12127"
"Q08925","Q12127"
"P32915","Q12127"
"P16474","Q12127"
"P0CG63","Q12127"
"Q02795","P17260"
"P38199","P17260"
"P34761","P17260"
"P32505","P17260"
"Q12221","P17260"
"P39517","P17260"
"P38934","P17260"
"P53235","P17260"
"P17555","Q12324"
"P32505","Q12324"
"P32364","Q12324"
"Q07468","Q12324"
"P39517","Q12324"
"P38934","Q12324"
"Q12255","Q12324"
"P40046","Q12324"
"Q02725","Q12324"
"P27514","Q12324"
"P39968","Q12324"
"P25371","Q12324"
"P38966","Q12324"
"P32366","Q12324"
"P53273","Q12324"
"P40528","Q12324"
"P32386","Q12324"
"P43585","Q12324"
"P11491","Q12324"
"P48836","Q12324"
"P32563","Q12324"
"P32610","Q12324"
"P41807","Q12324"
"P17255","Q12324"
"Q04602","Q12324"
"P53622","Q12324"
"P06780","Q9Z206"
"P06780","Q9Z207"
"P06780","P70335"
"Q12211","P35606"
"P38682","P35606"
"P38682","Q9Y678"
"P38682","P84077"
"P35197","P84077"
"P52490","Q93YP0"
"P52490","Q9SVD7"
"P25638","P08238"
"P07213","P07900"
"P32944","P07900"
"P25638","P07900"
"Q02336","Q8R0L9"
"P25567","P41948"
"P53388","P41948"
"P31384","P41948"
"P11792","P41948"
"P32863","P94102"
"P19659","P36956"
"P38820","Q9BTM9"
"P40150","P32178"
"Q00955","P32178"
"P39517","P32178"
"P39016","P32178"
"P32915","P32178"
"P29055","P32178"
"P39940","P35202"
"P40318","P35202"
"P33203","P35202"
"Q08409","P35202"
"Q06525","P35202"
"Q07807","P35202"
"P40150","P35202"
"P47160","P35202"
"P39016","P35202"
"P39517","P35202"
"P15108","P35202"
"P18900","O43091"
"P43588","P49954"
"P53849","P49954"
"P53617","P49954"
"P40150","P49954"
"P30771","P25335"
"P39016","P25335"
"P31384","P25335"
"P25586","P25335"
"P32915","P25335"
"Q03497","Q03629"
"P38934","Q03629"
"Q07807","Q03629"
"P40150","Q03629"
"P25567","Q03629"
"Q12034","Q03629"
"P53849","Q03629"
"P32505","Q03629"
"P32505","Q3E823"
"Q12034","Q3E823"
"P25644","Q3E823"
"Q12221","Q3E823"
"P32505","Q12438"
"P25644","Q12438"
"P30771","Q12438"
"P0CG48","Q12438"
"Q07807","Q12438"
"P39517","Q12438"
"P31384","Q12438"
"P38934","Q12438"
"P25586","Q12438"
"P25361","Q12438"
"P33416","Q12438"
"Q03691","P38813"
"P30771","P38813"
"P40460","P51955"
"P47084","O14777"
"P48232","O14777"
"Q07379","O14777"
"P32902","O14777"
"P35180","O14777"
"P28004","O14777"
"O14468","O14777"
"P39518","O14777"
"P40957","O14777"
"Q08204","O14777"
"P25655","Q9NZN8"
"P25655","O95628"
"P31384","Q9UFF9"
"P25655","Q9UFF9"
"P31384","Q60809"
"P40368","P52948"
"P40477","P52948"
"P30822","P52948"
"P38217","P52948"
"Q99257","P35658"
"P38217","P35658"
"P30822","P35658"
"P38217","P52594"
"P30822","P52594"
"P34730","P46060"
"P29311","P46060"
"Q04195","P46060"
"P32835","P46060"
"P36096","P62837"
"P39940","P62837"
"P53924","P62837"
"P32828","P62837"
"P53202","P62837"
"P40072","P62837"
"P34909","P62837"
"Q12157","P62837"
"P32505","Q3E793"
"P25567","Q3E793"
"P40150","Q3E793"
"P0CS90","Q3E793"
"P40515","Q3E793"
"P00854","Q3E793"
"P25567","P39718"
"P53112","P39718"
"P39016","P39718"
"P31384","P39718"
"Q00772","P39718"
"P28795","P39718"
"P38226","P39547"
"P33416","P39547"
"P28795","P39547"
"P32915","P39547"
"P48836","P39547"
"P38934","P39547"
"P31384","P39547"
"Q12221","P39547"
"P25567","P39547"
"Q12034","P39547"
"Q12445","P39547"
"P32791","P39547"
"P53045","P39547"
"P04817","P39547"
"P39548","P39547"
"Q03860","P39547"
"Q12743","P39547"
"P53142","P39547"
"P32621","P39547"
"P52870","P39547"
"P40107","P39547"
"P53337","P39547"
"P46956","P39547"
"P40857","P39547"
"P47088","P39547"
"P47111","P39547"
"Q06144","P39547"
"Q04969","P39547"
"Q04767","P39547"
"P53868","P39547"
"P32453","P39547"
"P53845","P39547"
"Q12016","P39547"
"Q02724","P39547"
"P06197","P39547"
"Q8TGQ7","P39547"
"P32505","P39547"
"P40857","P39548"
"P49018","P39548"
"P53142","P39548"
"P23968","P39548"
"Q04651","P39548"
"Q08980","P39548"
"P39517","P39548"
"P31384","P39548"
"P38934","P39548"
"P38873","P39548"
"P38199","P38221"
"P34761","P38221"
"P25639","P38221"
"Q07807","P38221"
"P0CG48","P38221"
"P00546","P38221"
"Q12221","P38221"
"P39517","P38221"
"P38934","P38221"
"Q99382","P38221"
"P38264","P38221"
"P47123","P38221"
"P38835","P38221"
"P32316","P38221"
"P39008","P38221"
"P39002","P38221"
"Q03264","P38221"
"Q00684","P38221"
"P53301","P38221"
"P53235","P38221"
"P38247","P42936"
"P32505","P42936"
"P25567","P42936"
"P32505","Q01976"
"P43588","Q01976"
"P10080","Q01976"
"P40150","Q01976"
"P31384","Q01976"
"P39517","Q01976"
"P38934","Q01976"
"P25339","Q01976"
"P29055","Q01976"
"P32505","P33312"
"P25567","P33312"
"P30771","P33312"
"Q12221","P33312"
"P39016","P33312"
"P39517","P33312"
"P31384","P33312"
"Q08831","P33312"
"P12962","P33312"
"P38199","P38374"
"P32505","P38374"
"P53849","P38374"
"P10080","P38374"
"Q12154","P38374"
"P39016","P38374"
"P39517","P38374"
"P31384","P38374"
"P38934","P38374"
"P25339","P38374"
"P00854","P38374"
"P32915","P38374"
"Q12200","P38374"
"P32831","Q08925"
"P0CG63","Q08925"
"P39526","Q08925"
"P29055","Q08925"
"Q12158","Q08925"
"P38199","Q08925"
"P53741","Q08925"
"P10080","Q08925"
"Q04195","Q08925"
"P40150","Q08925"
"Q07468","Q08925"
"P00546","Q08925"
"Q12221","Q08925"
"P38144","Q08925"
"P39935","Q08925"
"P39517","Q08925"
"P24276","Q08925"
"Q04002","Q08925"
"Q12088","Q08925"
"P43588","P38340"
"P29055","P38340"
"P39016","P38340"
"P38934","P38340"
"P32505","P38340"
"P53849","P38340"
"P02309","P38340"
"P61830","P38340"
"Q12034","P38340"
"P25567","P38340"
"P40150","P38340"
"P39935","P38340"
"P38340","P06115"
"P32502","P06115"
"P0CG48","P06115"
"P38144","P06115"
"P39016","P06115"
"P31384","P06115"
"P39935","P06115"
"P02829","P06115"
"P15108","P06115"
"Q08951","P06115"
"P32915","P06115"
"P16649","P06115"
"P33416","P06115"
"P0CG63","P06115"
"P38340","Q12439"
"P32502","Q12439"
"P32562","Q12439"
"P38340","P25354"
"Q07540","P25354"
"P04819","P25354"
"P00431","P25354"
"P24280","P25354"
"Q02724","P25354"
"P32505","P25354"
"P25639","P25354"
"P31384","P25354"
"P32915","P25354"
"P32505","P25566"
"P53849","P25566"
"Q12034","P25566"
"P25567","P25566"
"P20424","P25566"
"P38523","P25566"
"P25586","P25566"
"P29055","P25566"
"P0CG63","P25566"
"P32502","P25362"
"P32505","P25362"
"P30771","P25362"
"P29055","P25362"
"P23059","P23250"
"P42937","P23250"
"P53930","P23250"
"P38199","P23250"
"Q12221","P23250"
"P39016","P23250"
"P39517","P23250"
"P31384","P23250"
"P38873","P23250"
"Q08925","P23250"
"P08425","P23250"
"Q12383","P23250"
"P00635","P23250"
"P29055","P23250"
"P29055","P25631"
"P16370","P25631"
"P53940","P25631"
"P25339","P25631"
"P38934","P25631"
"P32349","P25631"
"P40150","P25631"
"P25567","P25631"
"Q12034","P25631"
"P53849","P25631"
"P43588","P25631"
"P32505","P25641"
"P49018","P25641"
"P43542","P25641"
"P38144","P25641"
"P32915","P25641"
"Q07895","P25641"
"P25641","P40312"
"Q05521","P40312"
"P27466","P40312"
"P30771","P40312"
"Q07807","P40312"
"P40150","P40312"
"Q12221","P40312"
"P39016","P40312"
"P39517","P40312"
"P25339","P40312"
"Q03713","P40312"
"P53012","P40312"
"P32915","P40312"
"P15108","P40312"
"Q12200","P40312"
"P21147","P40312"
"P32462","P40312"
"P32353","P40312"
"P53045","P40312"
"P33416","P40312"
"P29509","P25372"
"P38816","P25372"
"P32505","P25372"
"P53849","P25372"
"P36112","P25372"
"P25567","P25372"
"P34227","P25372"
"Q12216","P25372"
"P50623","P25372"
"P40150","P25372"
"Q04935","P25372"
"P39016","P25372"
"P39517","P25372"
"P31384","P25372"
"P47123","P25372"
"P32915","P25372"
"Q01159","P25372"
"P32505","P38913"
"P47160","P38913"
"P39517","P38913"
"P31384","P38913"
"P32915","P38913"
"P47088","P38913"
"P25580","P38913"
"P33416","P38913"
"P38353","Q07379"
"P39517","Q07379"
"P32915","Q12082"
"P10591","Q12082"
"P53722","Q12082"
"P38934","Q12082"
"P31384","Q12082"
"P39517","Q12082"
"P39016","Q12082"
"Q07807","Q12082"
"P32505","Q12082"
"P27637","Q04562"
"P25354","Q04562"
"P32803","Q04562"
"P38934","Q04562"
"Q12096","Q04562"
"P09620","Q04562"
"Q04835","Q04562"
"Q03687","Q04562"
"P39106","Q04562"
"P36081","Q04562"
"P29055","Q04562"
"Q07807","Q04925"
"P40150","Q04925"
"P00546","Q04925"
"Q12221","Q04925"
"P38144","Q04925"
"P39016","Q04925"
"P39517","Q04925"
"P31384","Q04925"
"P32588","Q04925"
"P47049","Q04925"
"P40492","Q04925"
"P29055","Q04925"
"P32505","P22580"
"P30771","P22580"
"P38144","P22580"
"P31384","P22580"
"P39517","P22580"
"Q06390","P22580"
"P32505","Q04178"
"P53617","Q04178"
"P10080","Q04178"
"P40150","Q04178"
"Q07807","Q04178"
"P32349","Q04178"
"P39016","Q04178"
"P39517","Q04178"
"P25339","Q04178"
"Q12149","Q04178"
"P12962","Q04178"
"P29055","Q04178"
"P38181","Q04178"
"P34761","P36973"
"P32505","P36973"
"P30771","P36973"
"P40150","P36973"
"Q12221","P36973"
"P39016","P36973"
"P31384","P36973"
"P24276","P36973"
"P32915","P36973"
"P29055","P36973"
"P38894","Q03362"
"Q08409","Q03362"
"P20424","Q03362"
"P40150","Q03362"
"Q12221","Q03362"
"P31384","Q03362"
"P38934","Q03362"
"P39016","Q03362"
"P15108","Q03362"
"P40581","P17695"
"P32505","P17695"
"P17157","P17695"
"P53849","P17695"
"P25808","P17695"
"Q02724","P17695"
"P40537","P17695"
"P40150","P17695"
"P0CS90","P17695"
"P38797","P17695"
"P27697","P17695"
"Q12149","P17695"
"P53722","P17695"
"P47123","P17695"
"P02829","P17695"
"P15108","P17695"
"P49334","P17695"
"P32588","P17695"
"P32915","P17695"
"Q03833","P17695"
"P00854","P17695"
"P48836","P17695"
"P53252","P17695"
"P29055","P17695"
"P33416","P17695"
"P07257","P17695"
"Q04411","P22148"
"P53243","P22148"
"P40958","P22148"
"Q03785","P22148"
"P35208","P22148"
"Q12221","P22148"
"P38144","P22148"
"P39016","P22148"
"P39517","P22148"
"P31384","P22148"
"P32835","P22148"
"P32915","P22148"
"P15108","P22148"
"P32505","P39994"
"P30771","P39994"
"P38144","P39994"
"P33416","P39994"
"P32915","P39994"
"P06787","P39994"
"Q03434","P39994"
"P32598","P39994"
"P40046","P39994"
"Q01560","P39994"
"Q08281","P39994"
"P29055","P39994"
"P30771","P39975"
"P39016","P39975"
"P39517","P39975"
"P31384","P39975"
"P32915","P39975"
"P52870","Q06058"
"Q08760","Q06058"
"P32505","Q06058"
"P25567","Q06058"
"P30771","Q06058"
"P39016","Q06058"
"P39517","Q06058"
"P31384","Q06058"
"P38934","Q06058"
"P40219","Q06058"
"P34730","Q06058"
"P29311","Q06058"
"P32048","Q06058"
"Q08649","P40081"
"P53849","P40081"
"P25567","P40081"
"P40537","P40081"
"P40150","P40081"
"P39016","P40081"
"P39517","P40081"
"P31384","P40081"
"P40073","P40081"
"P15108","P40081"
"P32505","P40092"
"P17157","P40092"
"P39016","P40092"
"P39517","P40092"
"P31384","P40092"
"Q02793","Q03759"
"P38199","Q03759"
"P53849","Q03759"
"P31384","Q03759"
"P38770","P53062"
"P46964","P53062"
"P53849","P53062"
"P40532","P53062"
"P39517","P53062"
"P31384","P53062"
"P53878","P48236"
"P38199","P48236"
"Q07807","P48236"
"P0CS90","P48236"
"P38144","P48236"
"P49334","P48236"
"P38199","P38894"
"P53849","P38894"
"Q07807","P38894"
"P40073","P38894"
"P30771","P40504"
"P38144","P40504"
"P39517","P40504"
"P31384","P40504"
"P38934","P40504"
"P17967","P40504"
"P29055","P40504"
"P38764","P40580"
"P32505","P40580"
"P43588","P40580"
"P25567","P40580"
"P40150","P40580"
"P31384","P40580"
"P39517","P40580"
"P38934","P40580"
"P02829","P40580"
"P15108","P40580"
"P53849","Q8TGT3"
"P32505","P46969"
"P25644","P46969"
"P40150","P46969"
"P38934","P46969"
"Q12149","P46969"
"P32915","P46969"
"P29055","P46969"
"P33416","P46969"
"P0CG63","P46969"
"P38822","P47013"
"P12688","P47013"
"P39016","P47013"
"P39517","P47013"
"P38934","P47013"
"P32790","P47008"
"Q07807","P47008"
"P40150","P47008"
"P39517","P47008"
"P31384","P47008"
"P39016","P47008"
"P32915","P47008"
"Q04201","P47008"
"Q03722","P47008"
"Q12504","P47008"
"P29055","P47008"
"P07213","P47008"
"P0CS90","P47084"
"Q12221","P47084"
"P38144","P47084"
"P31384","P47084"
"P39517","P47084"
"P05750","P47084"
"P33416","P47084"
"Q12196","P47084"
"P15108","P47084"
"P29055","P47084"
"P0CG63","P47084"
"Q07807","P47088"
"Q12221","P47088"
"P38934","P47088"
"P32915","P47088"
"P32366","P47107"
"P25515","P47107"
"P12962","P47107"
"P47123","P47107"
"Q08831","P47107"
"P31384","P47107"
"P38144","P47107"
"P53104","P47107"
"P36112","P47107"
"P32502","P00572"
"P53849","P00572"
"Q07807","P00572"
"P31384","P00572"
"P38934","P00572"
"Q12149","P00572"
"P40553","P00572"
"P32505","P35725"
"P10080","P35725"
"P0CG48","P35725"
"P31384","P35725"
"P39517","P35725"
"P36081","P35725"
"P32915","P35725"
"P15108","P35725"
"P32629","P35725"
"P23642","P35725"
"P47124","P35725"
"P13586","P35725"
"P32803","P35725"
"Q05359","P35725"
"P38130","P35725"
"P39727","P35725"
"P39704","P35725"
"P40107","P35725"
"P25361","P35725"
"P46985","P35725"
"P50108","P35725"
"P27810","P35725"
"P40557","P35725"
"P32621","P35725"
"P29055","P35725"
"P30771","P36086"
"P38144","P36086"
"P31384","P34246"
"P39517","P34246"
"P39016","P34246"
"Q07468","P34246"
"P40150","P34246"
"P38199","Q07986"
"P31384","Q07986"
"P39016","Q07986"
"P35209","Q12500"
"P38144","Q12500"
"P39517","Q12500"
"P31384","Q12500"
"P02833","Q12500"
"P38931","Q12500"
"P25356","Q12500"
"P32915","Q12500"
"P29055","Q12500"
"P34761","Q05899"
"P32505","Q05899"
"P39517","Q05899"
"P25644","Q05899"
"Q07807","Q05899"
"Q12221","Q05899"
"P31384","Q05899"
"P32915","Q05899"
"Q06144","P40015"
"P34761","P40015"
"P36139","P40015"
"P40150","P40015"
"P39016","P40015"
"P31384","P40015"
"P32915","P40015"
"P15108","P40015"
"P40962","P40015"
"P04387","P38709"
"P38199","P38709"
"P34761","P38709"
"P32505","P38709"
"P53849","Q04533"
"P40150","Q04533"
"P38144","Q04533"
"P39016","Q04533"
"P39517","Q04533"
"P31384","Q04533"
"Q12018","Q04533"
"P14682","Q04533"
"P29055","Q04533"
"P36516","P53273"
"P38992","P53273"
"P38144","P53273"
"P31384","P53273"
"P38934","P53273"
"P32915","P53273"
"Q12296","P53273"
"P20107","P53273"
"Q03730","P53273"
"P53262","P53273"
"Q12255","P53273"
"Q02725","P53273"
"P47075","P53273"
"P25371","P53273"
"P40046","P53273"
"P39968","P53273"
"P38966","P53273"
"P39962","P53273"
"P38310","P53273"
"P32366","P53273"
"P43620","P53273"
"P43585","P53273"
"P11491","P53273"
"P32386","P53273"
"P22203","P53273"
"P32610","P53273"
"P48836","P53273"
"P31412","P53273"
"P32563","P53273"
"Q99385","P53273"
"P41807","P53273"
"Q03441","P53273"
"P16140","P53273"
"P17255","P53273"
"P39109","P53273"
"Q04602","P53273"
"P29055","P53273"
"Q04902","Q08992"
"P0CG48","Q08992"
"P33416","Q08992"
"P32505","P53868"
"P28707","P53868"
"P38934","P53868"
"P40484","P53868"
"P15108","P53868"
"P12683","P53868"
"Q04969","P53868"
"Q02795","P53868"
"P12684","P53868"
"P40319","P53868"
"P46971","P53868"
"P40548","P53868"
"P25340","P53868"
"P39007","P53868"
"P39986","P53868"
"P33775","P53868"
"P25618","P53868"
"Q07541","P53868"
"P33767","P53868"
"P33754","P53868"
"Q07451","P53868"
"P25574","P53868"
"P38264","P53868"
"P31382","P53868"
"P53173","P53868"
"P32803","P53868"
"Q04947","P53868"
"P53727","P39988"
"P48562","P39988"
"P22204","P39988"
"P32328","P39988"
"P29295","P39988"
"Q12265","P39988"
"Q12469","P39988"
"P38070","P39988"
"Q12152","P39988"
"P40150","P39988"
"P39016","P39988"
"P39517","P39988"
"P32915","P39988"
"P32505","P52924"
"P25297","P52924"
"P38144","P52924"
"P15891","Q12180"
"P32505","Q12180"
"P50875","Q12180"
"Q12060","Q12180"
"P53165","Q12180"
"P38129","Q12180"
"P53040","Q12180"
"Q03761","Q12180"
"P35208","Q12180"
"P38144","Q12180"
"P39016","Q12180"
"P31384","Q12180"
"P39517","Q12180"
"P32588","Q12180"
"P53940","Q12180"
"P29055","Q12180"
"P32909","Q12180"
"P53849","Q12015"
"P38236","Q12015"
"P25344","Q12015"
"P53309","Q12015"
"P08964","Q12015"
"P39929","Q12015"
"Q03758","Q12015"
"P46679","Q12015"
"Q03254","Q12015"
"Q12411","Q12015"
"P33420","Q12015"
"Q08232","Q12015"
"P39517","Q12015"
"P31384","Q12015"
"Q06104","Q12015"
"P40570","Q12015"
"Q06144","Q12015"
"P32915","Q12015"
"P33416","Q12015"
"P40150","Q08702"
"Q07807","Q08702"
"P39016","Q08702"
"P39517","Q08702"
"P31384","Q08702"
"P32915","Q08702"
"P29055","Q08702"
"P31384","Q03083"
"P39517","Q03083"
"P39016","Q03083"
"Q07807","Q03083"
"P30771","Q03083"
"P31384","Q02872"
"P39517","Q02872"
"P22696","Q02872"
"P53849","Q02872"
"P10591","Q02872"
"P38199","Q02872"
"Q02872","Q06063"
"P40150","Q06063"
"P06101","Q06063"
"Q08831","Q06063"
"P39016","Q06063"
"P29311","Q06063"
"P38353","Q06063"
"P40350","Q06537"
"Q08831","Q06537"
"P31384","Q06537"
"P39517","Q06537"
"P38199","Q06537"
"P32505","Q06469"
"P25567","Q06469"
"P38144","Q06469"
"P39517","Q06469"
"P12962","Q06469"
"P32915","Q06469"
"P32915","Q8TGQ7"
"Q06616","P08456"
"P43588","P08456"
"P35206","P08456"
"P25376","P08456"
"P38992","P08456"
"Q06644","P08456"
"P49018","P08456"
"P33767","P08456"
"P53045","P08456"
"P38729","P08456"
"P38842","P08456"
"P46965","P08456"
"P32791","P08456"
"P39742","P08456"
"P38993","P08456"
