"protein1","protein2"
"F1QDF2","E7EXM4"
"F1QDF2","A0A2R8QRN2"
"Q6TEL1","A0A0R4IH45"
"A5JNG8","I3IT20"
"Q9I9P9","I3IT20"
"Q6EHI4","E7F340"
"A5JNG8","E7F340"
"Q9I9E1","A7MBY4"
"A5JNG8","A7MBY4"
"Q9I9E1","B0S7L0"
"A5JNG8","B0S7L0"
"Q6TEL1","B0S7L0"
"A5JNG8","Q6PHE8"
"A5JNG8","A2BGS5"
"Q6TEL1","E7FFL5"
"A5JNG8","F1Q7F0"
"Q05AJ3","E7F853"
"Q9I9P9","F1QJG9"
"Q9I9E1","F1QHX0"
"A5JNG8","B8JKQ1"
"Q6JAA4","F1QSS0"
"A5JNG8","F1QSS0"
"Q6TEL1","Q90482"
"Q9I9P9","E7F805"
"A5JNG8","B1H1M3"
"Q6TEL1","B1H1M3"
"Q9I9P9","B1H1M3"
"A5JNG8","E7F1D4"
"F1QDF2","E7F1D4"
"A5JNG8","F1Q9H4"
"F1QDF2","F1Q9H4"
"A5JNG8","B0S6Z1"
"A5JNG8","X1WD87"
"Q6TEL1","X1WD87"
"F1QDF2","X1WD87"
"Q9I9P9","X1WD87"
"Q05AJ3","B8JM36"
"F1QDF2","B8JM36"
"A5JNG8","A0A0R4IM18"
"Q05AJ3","A0A0R4IM18"
"Q9I9P9","F1QIG8"
"A5JNG8","F1Q8U4"
"Q98TU2","A0A2R8QIZ5"
"Q9I9E1","A0A0R4IH55"
"A5JNG8","A0A0R4IH55"
"Q9I9E1","Q1LWM9"
"Q90270","K7DYM7"
"Q6P0E1","K7DYM7"
"Q05AJ3","F1QBK0"
"A5JNG8","E7F2S8"
"F1QDF2","E7F2S8"
"Q9I9P9","A3KPQ7"
"F1QDF2","A3KPQ7"
"Q05AJ3","A3KPQ7"
"A5JNG8","A3KPQ7"
"Q9I9E1","E7F529"
"A5JNG8","E7F529"
"A5JNG8","B0R188"
"Q05AJ3","B0R188"
"Q9I9P9","B0R188"
"Q05AJ3","B0UYT9"
"Q9I9E1","B0UYT9"
"A5JNG8","K7DY44"
"Q6TEL1","K7DY44"
"F1QDF2","K7DY44"
"Q9I9E1","E7FBI9"
"Q6TEL1","E7FBI9"
"Q6EHI4","A0A2R8QD70"
"Q6JAA4","A0A2R8QD70"
"A5JNG8","A0A2R8QD70"
"A5JNG8","I3ISA2"
"Q9I9P9","I3ISA2"
"A5JNG8","B7ZCQ5"
"F1QDF2","B7ZCQ5"
"A5JNG8","Q6NX01"
"F1QDF2","Q6NX01"
"Q98TU2","A0A2R8RI31"
"A5JNG8","A0A2R8RI31"
"Q9I9P9","E7FCU2"
"Q9I9E1","E7FCU2"
"A5JNG8","F1R484"
"F1QDF2","F1R484"
"Q9I9P9","F1R484"
"A5JNG8","A0A0R4IZJ9"
"Q05AJ3","A0A0R4IZJ9"
"Q9I9E1","F1RCE0"
"A5JNG8","F1RCE0"
"A5JNG8","A1L280"
"Q9I9E1","R4GEA9"
"Q6TEL1","Q5TYV4"
"A5JNG8","A0A0R4IUN6"
"Q9I9P9","Q6DGC8"
"Q9I9E1","Q6DGC8"
"Q05AJ3","A9C3U0"
"A5JNG8","F1R0K3"
"A5JNG8","G1K2M2"
"A5JNG8","Q5RFZ7"
"Q6TEL1","Q5RFZ7"
"Q9I9E1","Q1LV01"
"F1QDF2","F6PES3"
"Q9I9P9","F6PES3"
"Q9I9P9","I3IT07"
"Q9I9E1","E7F3M4"
"A5JNG8","F1R905"
"Q6TEL1","F1R905"
"Q9I9E1","E7FDI9"
"A5JNG8","E7FDI9"
"A5JNG8","A0A0R4IJL2"
"A5JNG8","E9QBW8"
"Q9I9E1","Q66HX0"
"F1QDF2","F1QY90"
"A5JNG8","F1QBU5"
"Q9I9P9","F1QBU5"
"A5JNG8","A0A2R8Q213"
"Q6P0E1","A0A0R4IJJ9"
"A5JNG8","A0A0R4IJJ9"
"Q6EHI4","Q08C96"
"A5JNG8","Q08C96"
"Q9I9E1","B0V1K8"
"Q9I9E1","A0A0R4IXT9"
"Q05AJ3","F1RBF9"
"Q6EHI4","F1RBF9"
"F1QDF2","A0A0R4IU85"
"A5JNG8","A8DZA6"
"F1QDF2","A0A0R4ISX2"
"Q6EHI4","F1R1Z7"
"A5JNG8","F1R1Z7"
"Q9I9P9","E9QJ91"
"Q6EHI4","A0A0R4IIT7"
"F1QDF2","A0A1D5NSK0"
"Q9I9E1","Q6DEH8"
"A5JNG8","Q6DEH8"
"A5JNG8","A0A0J9YJ60"
"Q6TEL1","A0A0J9YJ60"
"A5JNG8","Q6DGH9"
"Q803I4","Q6DGH9"
"A5JNG8","F1REC9"
"A5JNG8","F1QR17"
"A5JNG8","F1R0Z6"
"Q6EHI4","A0A0R4ICR8"
"A5JNG8","E7FBD8"
"Q9I9P9","E7FBD8"
"A5JNG8","A0A2R8RHM4"
"Q803I4","A0A2R8RHM4"
"A5JNG8","B2GRF3"
"Q803I4","B2GRF3"
"Q05AJ3","B3DJF1"
"A5JNG8","F1QYG2"
"Q6TEL1","F1QYG2"
"Q9I9E1","F1Q965"
"A5JNG8","F1Q965"
"A5JNG8","A0A0R4IXE5"
"Q9I9E1","A0A0R4ID04"
"A5JNG8","Q6GMH5"
"Q9I9E1","A0A0R4ISE0"
"A5JNG8","A0A0R4ISE0"
"F1QDF2","A0A0R4IDR8"
"Q6TEL1","A0A2R8RW49"
"F1QDF2","A0A2R8RW49"
"Q6EHI4","A0A2R8QCT7"
"Q9I9E1","A8WHV0"
"A5JNG8","A8WHV0"
"F1QDF2","F1QFN6"
"A5JNG8","F1QX54"
"F1QDF2","F1QXP1"
"Q6EHI4","F1QXP1"
"Q9I9E1","F1QXP1"
"Q9I9E1","B7ZD15"
"A5JNG8","B7ZD15"
"Q6TEL1","B7ZD15"
"A5JNG8","F1QCL1"
"Q6EHI4","E7F3Y0"
"Q6TEL1","F1QKW9"
"Q05AJ3","F1QKW9"
"Q6EHI4","F1QKW9"
"Q9I9E1","F1QKW9"
"Q9I9P9","F6NVZ1"
"A5JNG8","F1QT63"
"F1QDF2","F1QT63"
"A5JNG8","A2BGU5"
"Q6TEL1","A2BGU5"
"Q9I9P9","A0A2R8QG71"
"Q6EHI4","F1RDF0"
"A5JNG8","F1RDF0"
"Q9I9P9","F1Q7V2"
"A5JNG8","F1Q7V2"
"A5JNG8","F1RC66"
"Q6PV84","F1RC66"
"Q05AJ3","F1RC66"
"F1QDF2","F1RC66"
"F1QDF2","A0A286Y9F5"
"Q9I9P9","A0A286Y9F5"
"Q9I9E1","A0A286Y9F5"
"Q6TEL1","H0WF49"
"A5JNG8","E7F661"
"A5JNG8","X1WF03"
"A5JNG8","A3KPJ4"
"F1QDF2","A3KPJ4"
"Q9I9P9","B0S6J4"
"A5JNG8","B0S6J4"
"Q9I9E1","X1WHZ5"
"A5JNG8","A9JRC2"
"A5JNG8","A9C462"
"Q6JAA4","Q5TYR6"
"F1QDF2","Q6P001"
"A5JNG8","A5PMQ1"
"Q6TEL1","A5PMQ1"
"Q6P0E1","A2CEN0"
"Q6EHI4","A2CEN0"
"Q9I9E1","A2CEN0"
"A5JNG8","A2CEN0"
"Q6EHI4","A0A0R4IFE8"
"Q9I9E1","A0A0R4IFE8"
"Q6TEL1","Q5XJ48"
"F1QDF2","Q5XJ48"
"A5JNG8","F1QR61"
"Q6TEL1","F1QR61"
"F1QDF2","F1QR61"
"Q9I9P9","F1QU02"
"Q9I9P9","B7ZVC7"
"A5JNG8","A0A286Y9W0"
"Q6EHI4","B8JI61"
"Q9I9E1","F1Q7E6"
"A5JNG8","F1Q7E6"
"A5JNG8","A0A0R4IQ88"
"Q9I9E1","Q7T3H9"
"Q9I9P9","T1ECV9"
"A5JNG8","F1QSR6"
"Q6TEL1","F1QDE7"
"F1QDF2","F1QDE7"
"Q6EHI4","F1QDE7"
"Q9I9E1","F1QDE7"
"Q9I9E1","F1RBM7"
"A5JNG8","F1QZ65"
"Q6EHI4","Q5RHP5"
"Q9I9P9","A0A2R8QRZ7"
"Q9I9E1","A0A2R8QRZ7"
"A5JNG8","A0A2R8QRZ7"
"A5JNG8","A5WV25"
"Q05AJ3","A5WV25"
"Q9I9E1","A0A0G2KZR4"
"Q6TEL1","A0A0R4IWN9"
"A5JNG8","A0A0R4IUN7"
"Q6TEL1","A0A0R4IUN7"
"Q9I9E1","X1WDW9"
"A5JNG8","A0A2R8QMZ2"
"Q6TEL1","Q803I7"
"Q9I9E1","A0A2R8QMX9"
"A5JNG8","A0A2R8QMX9"
"Q9I9E1","F1RAD6"
"Q6TEL1","F1RAD6"
"Q9I9P9","Q6U1J4"
"A5JNG8","Q6U1J4"
"Q9I9P9","E7EYK8"
"Q9I9E1","E7EYK8"
"A5JNG8","E7EYK8"
"Q6EHI4","F1QDM1"
"A5JNG8","F1QDM1"
"Q9I9P9","Q5RGV6"
"Q6TEL1","A0A0H2UJM0"
"Q6EHI4","A0A0H2UJM0"
"Q05AJ3","Q6PC55"
"A5JNG8","Q6PC55"
"Q9I9E1","B8A5T9"
"A5JNG8","B8A5T9"
"A5JNG8","Q7SX92"
"Q6TEL1","F1Q640"
"F1QDF2","F1Q640"
"Q6P0E1","F1Q640"
"Q9I9E1","A0A0R4IY15"
"A5JNG8","A0A0R4IY15"
"A5JNG8","M9MM95"
"A5JNG8","Q7T2P2"
"Q6TEL1","Q8JGR2"
"F1QDF2","Q8JGR2"
"Q6EHI4","Q8JGR2"
"A5JNG8","A2BIG0"
"Q05AJ3","A2BIG0"
"Q9I9P9","E7FAE6"
"A5JNG8","F1RDW5"
"Q05AJ3","F1RDW5"
"F1QDF2","F1RDW5"
"A5JNG8","A3KQ86"
"A5JNG8","P83758"
"Q6P0E1","P83758"
"Q9I9P9","F1QVN9"
"Q6P0E1","F1R2M3"
"Q9I9E1","F1R2M3"
"A5JNG8","F1R2M3"
"F1QDF2","F1Q8J1"
"Q9I9E1","Q1LXW2"
"A5JNG8","Q1LXW2"
"A5JNG8","A0A1L1QZF2"
"A5JNG8","Q6ZM53"
"Q9I9P9","A0A0R4IPM9"
"Q9I9E1","A0A0R4IPM9"
"A5JNG8","A0A0R4IPM9"
"A5JNG8","A0A2R8PZM4"
"Q6TEL1","A0A2R8PZM4"
"Q6JAA4","F1QNA7"
"A5JNG8","F1QNA7"
"Q6TEL1","F1QNA7"
"A5JNG8","A0A0R4IYY9"
"Q6TEL1","A0A0R4IYY9"
"Q05AJ3","A0A0R4IYY9"
"F1QDF2","A0A0R4IYY9"
"Q9I9P9","A5WWD2"
"Q6EHI4","A5WWD2"
"Q9I9E1","A5WWD2"
"A5JNG8","A5WWD2"
"Q9I9E1","Q1ECX3"
"A5JNG8","F1RBD5"
"Q9I9P9","B8A4R1"
"Q9I9P9","Q7SXH5"
"Q9I9E1","Q7SXH5"
"A5JNG8","Q7SXH5"
"A5JNG8","A0A2R8Q009"
"Q6TEL1","R4GEZ6"
"A5JNG8","Q6GMK6"
"F1QDF2","Q6GMK6"
"Q9I9E1","Q6DGJ8"
"A5JNG8","Q6DGJ8"
"Q9I9E1","A0A0R4ILS5"
"A5JNG8","Q6TH01"
"F1QDF2","Q6TH01"
"A5JNG8","A0A0R4IYH0"
"A5JNG8","Q6IWP4"
"A5JNG8","Q1L8G6"
"Q9I9E1","I3ITI1"
"Q6TEL1","I3ITI1"
"Q9I9P9","A0A023PGP0"
"Q9I9P9","B8JIB1"
"A5JNG8","B8JIB1"
"A5JNG8","F1QQD0"
"Q6EHI4","Q6GQN9"
"A5JNG8","A2CJ04"
"A5JNG8","F1QSS5"
"Q9I9P9","E7FGX6"
"A5JNG8","A0A0R4ITD9"
"A5JNG8","A3KPZ6"
"F1QDF2","A3KPZ6"
"Q9I9P9","E7F807"
"Q9I9E1","E7F807"
"A5JNG8","B0S6Z6"
"Q9I9P9","Q5TYP9"
"Q98TU2","F1RC10"
"Q9I9E1","F1RC10"
"A5JNG8","Q1LW94"
"F1QDF2","Q1LW94"
"A5JNG8","F1R4N4"
"Q9I9P9","A2BG14"
"F1QDF2","F8W2L7"
"Q9I9E1","A0A2R8Q5G9"
"A5JNG8","A0A2R8Q5G9"
"A5JNG8","F1QXT9"
"Q9I9P9","F1Q8U9"
"A5JNG8","F1Q8U9"
"Q9I9E1","F1QRS4"
"A5JNG8","F1QRS4"
"A5JNG8","Q1LX59"
"Q05AJ3","Q1LX59"
"Q9I9E1","E9QH82"
"Q9I9P9","B2LT56"
"Q98TU2","B2LT56"
"A5JNG8","B2LT56"
"Q9I9E1","F1R0W2"
"A5JNG8","A0A2R8QPF4"
"A5JNG8","Q1LVF4"
"Q9I9E1","E7F1F0"
"Q6TEL1","E7F1F0"
"A5JNG8","A2AV36"
"A5JNG8","A0A0R4IDB0"
"Q9I9P9","A0A2R8RNT4"
"A5JNG8","F6PEI4"
"A5JNG8","B8A5U8"
"Q9I9P9","A2BFQ2"
"Q6TEL1","I3ITA5"
"Q9I9E1","I3ITA5"
"Q9I9P9","F1R3I1"
"Q9I9E1","F1R3I1"
"Q9I9P9","F1QF84"
"Q9I9E1","F1QF84"
"A5JNG8","F1Q759"
"Q9I9P9","A0A2R8RQB1"
"A5JNG8","A0A2R8RQB1"
"A5JNG8","E7EXL6"
"Q9I9P9","B8A682"
"Q9I9E1","B8A682"
"A5JNG8","B8A682"
"A5JNG8","A5WWB9"
"A5JNG8","Q1LU92"
"F1QDF2","Q1LU92"
"A5JNG8","F1QM43"
"F1QDF2","F1QM43"
"F1QDF2","A0A1B1LZI1"
"Q9I9E1","A0A1B1LZI1"
"Q6EHI4","E7F5U5"
"A5JNG8","E7F5U5"
"A5JNG8","Q7ZUF9"
"Q6TEL1","Q7ZUF9"
"Q9I9E1","A3KP94"
"A5JNG8","A3KP94"
"Q6TEL1","A0A2R8QH86"
"A5JNG8","E7FBZ8"
"Q9I9P9","B0S5D7"
"Q9I9E1","B0S5D7"
"A5JNG8","F1R751"
"Q90270","F1R751"
"Q6TEL1","A0A0R4IBK0"
"F1QDF2","A0A0R4IBK0"
"Q9I9P9","A0A0R4IBK0"
"A5JNG8","A0A0R4IZ17"
"Q6TEL1","A0A0R4IZ17"
"Q6JAA4","F1QK30"
"Q6TEL1","F1QK30"
"A5JNG8","A0A0R4I9F8"
"F1QDF2","A0A0R4I9F8"
"Q9I9P9","E9QGL6"
"A5JNG8","E9QGL6"
"F1QDF2","F1QJ18"
"Q6EHI4","F1QBZ9"
"A5JNG8","F1QBZ9"
"A5JNG8","I3ITH9"
"Q6TEL1","I3ITH9"
"F1QDF2","I3ITH9"
"Q6EHI4","E9QCZ6"
"A5JNG8","E9QCZ6"
"A5JNG8","A0A0R4IQE0"
"Q6TEL1","A0A0R4IQE0"
"Q05AJ3","A0A0R4IQE0"
"F1QDF2","A0A0R4IQE0"
"A5JNG8","A0A0R4ICW1"
"A5JNG8","F1R809"
"Q6TEL1","F1R809"
"Q6TEL1","Q6NYJ1"
"Q05AJ3","Q6NYJ1"
"Q9I9E1","Q6NYJ1"
"A5JNG8","Q6DHN0"
"Q6TEL1","F1Q669"
"Q9I9E1","B3DIR0"
"Q9I9E1","B0V362"
"A5JNG8","B0V362"
"Q9I9P9","A2BGT9"
"Q9I9E1","A2BGT9"
"A5JNG8","A2BGT9"
"Q6TEL1","Q1JPS3"
"Q6P0E1","H0WES2"
"A5JNG8","Q7ZTI0"
"Q6TEL1","Q7ZTI0"
"Q9I9P9","Q69DB7"
"F1QDF2","Q7T133"
"Q05AJ3","A0A2R8QDS6"
"Q9I9E1","Q7ZZ36"
"A5JNG8","A0A0R4IWR3"
"Q6TEL1","Q6PEI3"
"Q9I9E1","Q6PEI3"
"A5JNG8","F1RB48"
"Q9I9E1","U3JA56"
"A5JNG8","U3JA56"
"A5JNG8","E7F2U2"
"Q6TEL1","A0A2R8RWM5"
"Q9I9P9","F1R8A3"
"A5JNG8","F1R8A3"
"Q9I9E1","I6V1W0"
"A5JNG8","I6V1W0"
"Q9I9E1","Q5RHX2"
"Q9I9E1","Q803T5"
"A5JNG8","A5WV44"
"A5JNG8","F1RA47"
"A5JNG8","A0A0R4IMN7"
"Q6JAA4","B0JZL9"
"A5JNG8","B0JZL9"
"Q05AJ3","B0JZL9"
"F1QDF2","B0JZL9"
"Q9I9P9","F1RB21"
"A5JNG8","F1R7A2"
"F1QDF2","X1WE42"
"Q9I9P9","F1R9P7"
"Q9I9E1","F1R9P7"
"Q6JAA4","F1R9P7"
"A5JNG8","F1R9P7"
"Q6TEL1","A0A2R8QAK8"
"Q9I9E1","F1R3J0"
"Q9I9P9","B8JIR3"
"A5JNG8","B8JIR3"
"A5JNG8","Q5TIN9"
"A5JNG8","A2BFW0"
"Q6TEL1","A8DZE4"
"Q98TU2","A9JTF1"
"Q9I9E1","A9JTF1"
"A5JNG8","A9JTF1"
"Q05AJ3","A0A0R4IAH0"
"A5JNG8","A0A2R8QIP2"
"A5JNG8","Q1LWV7"
"Q9I9E1","A0A0G2KRH0"
"A5JNG8","Q5SNX7"
"Q6TEL1","Q1LW16"
"Q9I9E1","Q1LW16"
"F1QDF2","F1QDN9"
"Q90270","E9QH99"
"F1QDF2","E9QH99"
"Q6P0E1","E9QH99"
"A5JNG8","F1QIC2"
"F1QDF2","F1QIC2"
"Q9I9E1","E7F9H4"
"A5JNG8","E7F9H4"
"Q6TEL1","A0A2R8Q3Y5"
"Q98TU2","A0A2R8Q3Y5"
"Q9I9E1","A0A2R8Q3Y5"
"Q9I9E1","Q7SYE2"
"A5JNG8","X1WCA1"
"A5JNG8","F1REU9"
"A5JNG8","A0A0R4II69"
"F1QDF2","A0A0R4II69"
"A5JNG8","B8A4I5"
"Q90270","B8A4I5"
"F1QDF2","B8A4I5"
"A5JNG8","B1WB50"
"Q9I9P9","F1QNQ7"
"A5JNG8","F1QNQ7"
"Q9I9P9","A0A0G2L3C4"
"Q9I9E1","A0A0G2L3C4"
"Q6TEL1","A9C3Q6"
"Q9I9P9","A9C3Q6"
"Q9I9P9","Q2TLY1"
"Q9I9E1","Q2TLY1"
"A5JNG8","Q2TLY1"
"Q6TEL1","Q567K2"
"Q9I9P9","Q1LWT0"
"Q9I9E1","F1R706"
"A5JNG8","F1R706"
"A5JNG8","A8E5K9"
"Q6TEL1","A8E5K9"
"A5JNG8","A9C3V5"
"A5JNG8","E7F8H3"
"Q6EHI4","F1RD59"
"Q9I9E1","F1RD59"
"A5JNG8","F1RD59"
"Q6TEL1","A0A0G2KCR1"
"A5JNG8","F1QKB1"
"A5JNG8","F1R7C4"
"F1QDF2","F1R7C4"
"Q9I9P9","A2VD29"
"Q9I9E1","A2VD29"
"Q9I9P9","E7F464"
"A5JNG8","E7F464"
"Q9I9E1","M9MME4"
"A5JNG8","A1A5V7"
"A5JNG8","A0A2R8Q6J4"
"A5JNG8","A0A1D5NS87"
"Q9I9E1","E7F6E9"
"A5JNG8","E7F6E9"
"A5JNG8","Q6AZ99"
"Q6TEL1","F6NS11"
"A5JNG8","A0A0R4IJC7"
"Q6TEL1","F1R818"
"Q98TU2","E7F144"
"Q9I9P9","F1RC09"
"Q9I9P9","I3IS69"
"A5JNG8","I3IS69"
"A5JNG8","Q5XJ75"
"F1QDF2","Q5XJ75"
"Q9I9P9","A0A2R8QG93"
"A5JNG8","E7F363"
"A5JNG8","F6NSR1"
"Q05AJ3","F6NSR1"
"F1QDF2","F6NSR1"
"A5JNG8","F1RA91"
"Q05AJ3","F1RA91"
"F1QDF2","F1RA91"
"F1QDF2","A2BIK1"
"Q6TEL1","F1QYK7"
"Q6EHI4","F1QYK7"
"A5JNG8","B3DG58"
"Q6P0E1","A3KPI6"
"A5JNG8","A3KPI6"
"Q6TEL1","F1Q9R9"
"Q9I9P9","F1Q9R9"
"A5JNG8","A4IG51"
"Q05AJ3","A4IG51"
"F1QDF2","A4IG51"
"Q9I9E1","E7FF79"
"Q9I9E1","E7F1S8"
"A5JNG8","E7F1S8"
"F1QDF2","Q9PWL5"
"Q803I4","Q9PWL5"
"A5JNG8","Q9PWL5"
"A5JNG8","A0A2R8PYF0"
"A5JNG8","F1QZ92"
"A5JNG8","F1REG4"
"Q05AJ3","F1REG4"
"A5JNG8","B8A4H2"
"Q6EHI4","R4GET8"
"Q9I9E1","R4GET8"
"Q9I9E1","A0A0R4ICI0"
"A5JNG8","Q803Z6"
"A5JNG8","A0A286Y993"
"F1QDF2","F1QGR3"
"A5JNG8","Q5TKR2"
"A5JNG8","Q803M5"
"F1QDF2","Q803M5"
"Q9I9E1","J3JQX9"
"A5JNG8","A0A286Y9W9"
"A5JNG8","A0A286Y879"
"A5JNG8","Q6NYR4"
"F1QDF2","Q6NYR4"
"A5JNG8","Q7ZUZ4"
"F1QDF2","Q7ZUZ4"
"A5JNG8","A0A0G2KPH1"
"Q05AJ3","A0A0G2KPH1"
"Q98TU2","A9JTG0"
"A5JNG8","A9JTG0"
"A5JNG8","F1QLS7"
"Q6TEL1","F1QLS7"
"F1QDF2","F1QLS7"
"A5JNG8","A0A0R4II89"
"Q05AJ3","Q6PFJ0"
"Q6P0E1","F6PDK1"
"A5JNG8","F6PDK1"
"F1QDF2","B7ZUU3"
"Q9I9E1","B7ZUU3"
"Q9I9P9","Q4V969"
"Q6EHI4","Q4V969"
"Q9I9E1","Q4V969"
"Q6TEL1","E7F0T8"
"A5JNG8","Q08BL4"
"F1QDF2","A0A0G2KT66"
"Q9I9E1","B2CZC4"
"Q6TEL1","A0A1D5NSC5"
"Q9I9E1","A2BGB2"
"A5JNG8","A0A2R8QGZ5"
"Q6EHI4","F1QHQ1"
"A5JNG8","F1QHQ1"
"Q9I9E1","F1QH12"
"A5JNG8","F1QH12"
"F1QDF2","A0A0G2KPR3"
"Q9I9E1","A0A0G2KPR3"
"F1QDF2","F1Q5L3"
"Q9I9P9","F1Q5L3"
"Q6EHI4","F1Q5L3"
"A5JNG8","Q4KMC6"
"A5JNG8","Q1L8Y8"
"Q6TEL1","Q1L8Y8"
"A5JNG8","F6PCK0"
"Q6TEL1","Q4G5W3"
"Q05AJ3","Q4G5W3"
"F1QDF2","Q4G5W3"
"A5JNG8","Q6GQM4"
"Q6P0E1","F1QQP7"
"Q9I9E1","F1Q575"
"A5JNG8","F1Q575"
"A5JNG8","A0A2R8QPR3"
"Q6TEL1","A0A2R8QPR3"
"A5JNG8","A1L1Z1"
"A5JNG8","A3KNX7"
"A5JNG8","A0A0R4IYS6"
"Q9I9P9","F1Q5R2"
"Q9I9E1","F1Q5R2"
"Q9I9E1","F1RD68"
"A5JNG8","F1RD68"
"A5JNG8","F1QKC0"
"Q9I9P9","E9QGN4"
"Q9I9E1","E9QGN4"
"A5JNG8","E9QGN4"
"A5JNG8","A0A0R4IUS2"
"Q6TEL1","Q1LUI2"
"A5JNG8","E7EZ31"
"F1QDF2","E7EZ31"
"Q9I9P9","A0A0R4IUQ9"
"Q9I9E1","A0A0R4IUQ9"
"A5JNG8","A0A0R4IUQ9"
"Q9I9E1","B3DH68"
"A5JNG8","B3DH68"
"Q6EHI4","Q49TU3"
"A5JNG8","Q49TU3"
"A5JNG8","A0A286Y9J3"
"Q05AJ3","A0A286Y9J3"
"A5JNG8","F1QSF9"
"F1QDF2","F1QSF9"
"Q98TU2","F1RCV6"
"A5JNG8","F1RCV6"
"Q9I9P9","F1Q6F9"
"Q9I9E1","F1Q6F9"
"A5JNG8","F1Q6F9"
"A5JNG8","E9QFN3"
"A5JNG8","F1R6D2"
"Q6TEL1","F1R6D2"
"F1QDF2","F1R6D2"
"Q9I9P9","D9IL79"
"Q6EHI4","D9IL79"
"Q9I9E1","D9IL79"
"A5JNG8","D9IL79"
"Q9I9P9","F8W4Z0"
"A5JNG8","B8JHU3"
"F1QDF2","B8JHU3"
"A5JNG8","E7F3J0"
"Q6TEL1","E7F3J0"
"F1QDF2","E7F3J0"
"Q6EHI4","Q5TZ35"
"Q9I9E1","Q5TZ35"
"A5JNG8","X1WBQ1"
"Q05AJ3","X1WBQ1"
"Q6TEL1","F1RBQ6"
"Q9I9P9","F1RBQ6"
"A5JNG8","F1QDN5"
"A5JNG8","B2BJ86"
"Q9I9P9","U3JA74"
"Q9I9E1","U3JA74"
"A5JNG8","U3JA74"
"Q9I9E1","X1WBC0"
"Q6TEL1","X1WBC0"
"Q9I9E1","Q29R93"
"A5JNG8","Q29R93"
"A5JNG8","A0A2R8QIQ3"
"Q9I9P9","E7FEX9"
"Q9I9E1","Q1LUX5"
"A5JNG8","Q1LUX5"
"Q6TEL1","Q1LUX5"
"Q6EHI4","B0V0U4"
"A5JNG8","B0V0U4"
"Q9I9E1","E7FEX6"
"Q9I9P9","Q6P984"
"Q6EHI4","Q6P984"
"Q9I9E1","A0A0R4IM59"
"A5JNG8","F1Q8X6"
"A5JNG8","F1QR62"
"Q9I9E1","A0A0R4IK57"
"A5JNG8","A0A0R4IYJ2"
"A5JNG8","Q7ZUH5"
"Q6P0E1","F1Q553"
"Q6TEL1","F1RCW7"
"A5JNG8","Q1LXX6"
"Q98TU2","A2CF10"
"Q9I9E1","E7F9B8"
"Q6EHI4","F1Q5I0"
"A5JNG8","F1Q5I0"
"F1QDF2","A0A0G2L0H0"
"A5JNG8","A0A0R4IUH5"
"A5JNG8","F1R9R5"
"Q90270","A0A0R4IZ95"
"Q9I9P9","F1Q786"
"A5JNG8","F1Q786"
"Q9I9E1","F1RDC1"
"A5JNG8","A0A0R4IPH0"
"F1QDF2","E9QF06"
"A5JNG8","F6P2R4"
"A5JNG8","Q6PC92"
"F1QDF2","B8JLA1"
"Q9I9P9","B8JLA1"
"Q6JAA4","E7F897"
"A5JNG8","E7F897"
"Q6TEL1","E7F897"
"Q9I9P9","F1R8M5"
"A5JNG8","E7F2F4"
"A5JNG8","A0A0R4IYR7"
"Q6TEL1","A0A0R4IYR7"
"F1QDF2","A0A0R4IYR7"
"A5JNG8","A0A0R4IKD9"
"Q6EHI4","F1RCH2"
"A5JNG8","F1RCH2"
"A5JNG8","A0A0R4IS22"
"F1QDF2","A0A0R4IS22"
"Q6PV84","A5WVU1"
"Q9I9E1","F1QRE5"
"A5JNG8","F1QRE5"
"Q6TEL1","F1R8E3"
"F1QDF2","F1R8E3"
"A5JNG8","A5PMA7"
"Q9I9P9","Q6DHI6"
"Q9I9P9","Q6NUX9"
"Q9I9E1","A0A0R4ICB8"
"A5JNG8","A0A0R4ICB8"
"Q05AJ3","E7F481"
"A5JNG8","F1QUW3"
"A5JNG8","B8A5G9"
"A5JNG8","A3KPZ9"
"Q6TEL1","A3KPZ9"
"Q9I9P9","E9QIY9"
"Q9I9E1","Q6PGU2"
"Q9I9E1","Q2YDR6"
"A5JNG8","Q2YDR6"
"A5JNG8","F1RDJ5"
"F1QDF2","F1RDJ5"
"F1QDF2","Q4V921"
"A5JNG8","F1QB06"
"F1QDF2","F1QB06"
"A5JNG8","E7F258"
"Q9I9E1","Q6NYR0"
"A5JNG8","Q6NYR0"
"A5JNG8","E7EXQ5"
"F1QDF2","E7EXQ5"
"Q98TU2","F6NJU6"
"Q9I9E1","F6NJU6"
"Q9I9E1","Q1LXE0"
"Q05AJ3","A0A0R4IVI1"
"Q6EHI4","A0A0R4IVI1"
"A5JNG8","X1WCR2"
"Q6TEL1","F1QN47"
"Q6TEL1","E7F1G4"
"A5JNG8","F1R4B7"
"F1QDF2","F1R4B7"
"Q9I9E1","Q1LVB6"
"F1QDF2","F1QAP4"
"Q9I9P9","B0R125"
"A5JNG8","B0R125"
"Q9I9E1","E7F1P4"
"Q9I9E1","F1QUF7"
"A5JNG8","F1QUF7"
"Q9I9P9","F1Q5G7"
"A5JNG8","F1Q5G7"
"Q9I9E1","F6PEJ8"
"A5JNG8","F6PEJ8"
"Q9I9E1","U3JA83"
"A5JNG8","U3JA83"
"A5JNG8","F1QH43"
