protein	goTerm	proProNeighbor	goNeighbor	goAnnotatedProProNeighbors	score
FBgn0001179	GO:0006367	56	46	11	0.11764705882352941
FBgn0037660	GO:0006367	53	46	0	0.010101010101010102
FBgn0035046	GO:0032981	16	38	1	0.037037037037037035
FBgn0034442	GO:0032981	4	38	0	0.023809523809523808
FBgn0010583	GO:0016477	222	57	8	0.03225806451612903
FBgn0086359	GO:0016477	30	57	0	0.011494252873563218
FBgn0050212	GO:0033448	0	3	0	0.3333333333333333
FBgn0005658	GO:0033448	66	3	0	0.014492753623188406
FBgn0030354	GO:0003677	433	610	13	0.013422818791946308
FBgn0011848	GO:0003677	0	610	0	0.001639344262295082
FBgn0013275	GO:0009408	148	65	8	0.04225352112676056
FBgn0259701	GO:0009408	2	65	0	0.014925373134328358
FBgn0011293	GO:0005576	2	499	0	0.001996007984031936
FBgn0004837	GO:0005576	91	499	2	0.005084745762711864
FBgn0014018	GO:0007249	261	6	2	0.011235955056179775
FBgn0260003	GO:0007249	102	6	0	0.009259259259259259
FBgn0000316	GO:0072579	12	1	0	0.07692307692307693
FBgn0014020	GO:0072579	143	1	0	0.006944444444444444
FBgn0284442	GO:0016887	10	237	1	0.008097165991902834
FBgn0050340	GO:0016887	1	237	0	0.004201680672268907
FBgn0036937	GO:0071230	3	10	0	0.07692307692307693
FBgn0265464	GO:0071230	297	10	0	0.003257328990228013
FBgn0262540	GO:0008150	0	1771	0	0.000564652738565782
FBgn0004622	GO:0008150	0	1771	0	0.000564652738565782
FBgn0013685	GO:0005739	0	623	0	0.0016051364365971107
FBgn0285947	GO:0005739	71	623	8	0.012968299711815562
FBgn0026417	GO:0030720	27	15	0	0.023809523809523808
FBgn0004666	GO:0030720	27	15	0	0.023809523809523808
FBgn0283521	GO:0045467	37	15	0	0.019230769230769232
FBgn0015516	GO:0045467	0	15	0	0.06666666666666667
FBgn0032394	GO:0042761	28	23	1	0.0392156862745098
FBgn0259923	GO:0042761	27	23	0	0.02
FBgn0051992	GO:0010629	47	73	0	0.008333333333333333
FBgn0003002	GO:0010629	46	73	1	0.01680672268907563
FBgn0020279	GO:0000932	36	39	0	0.013333333333333334
FBgn0085446	GO:0000932	13	39	0	0.019230769230769232
FBgn0033673	GO:0004370	20	5	0	0.04
FBgn0001075	GO:0004370	102	5	0	0.009345794392523364
FBgn0051158	GO:0097305	21	4	0	0.04
FBgn0264490	GO:0097305	0	4	0	0.25
FBgn0029891	GO:0000422	52	21	2	0.0410958904109589
FBgn0030805	GO:0000422	4	21	0	0.04
FBgn0027097	GO:0007298	0	107	0	0.009345794392523364
FBgn0029174	GO:0007298	106	107	4	0.023474178403755867
FBgn0262451	GO:0045742	10	17	0	0.037037037037037035
FBgn0032055	GO:0045742	0	17	0	0.058823529411764705
FBgn0032210	GO:0043068	31	22	1	0.03773584905660377
FBgn0000221	GO:0043068	25	22	1	0.0425531914893617
FBgn0029723	GO:0016020	0	1524	0	0.0006561679790026247
FBgn0038018	GO:0016020	21	1524	1	0.0012944983818770227
FBgn0010173	GO:0006289	340	21	8	0.024930747922437674
FBgn0033159	GO:0006289	20	21	0	0.024390243902439025
FBgn0039480	GO:0040003	0	166	0	0.006024096385542169
FBgn0032782	GO:0040003	21	166	0	0.0053475935828877
FBgn0033246	GO:0003989	201	1	0	0.0049504950495049506
FBgn0014388	GO:0003989	136	1	0	0.0072992700729927005
FBgn0085223	GO:0008150	0	1771	0	0.000564652738565782
FBgn0031902	GO:0008150	15	1771	1	0.0011198208286674132
FBgn0086208	GO:0040008	0	21	0	0.047619047619047616
FBgn0010417	GO:0040008	134	21	0	0.0064516129032258064
FBgn0021761	GO:0001654	68	21	0	0.011235955056179775
FBgn0040653	GO:0001654	12	21	0	0.030303030303030304
FBgn0028863	GO:0005891	1	8	0	0.1111111111111111
FBgn0038415	GO:0005891	0	8	0	0.125
FBgn0015519	GO:0006811	6	80	1	0.023255813953488372
FBgn0004360	GO:0006811	18	80	0	0.01020408163265306
FBgn0053631	GO:0005575	0	2646	0	0.0003779289493575208
FBgn0033876	GO:0005575	1	2646	0	0.00037778617302606723
FBgn0085428	GO:0016175	4	2	0	0.16666666666666666
FBgn0003267	GO:0016175	3	2	0	0.2
FBgn0004618	GO:0006357	2	615	0	0.0016207455429497568
FBgn0037279	GO:0006357	222	615	11	0.014336917562724014
FBgn0051618	GO:0030527	5	121	1	0.015873015873015872
FBgn0025639	GO:0030527	13	121	1	0.014925373134328358
FBgn0002534	GO:0008010	8	112	1	0.016666666666666666
FBgn0020790	GO:0008010	0	112	0	0.008928571428571428
FBgn0000221	GO:0007293	25	29	1	0.037037037037037035
FBgn0052718	GO:0007293	0	29	0	0.034482758620689655
FBgn0011826	GO:0005515	204	958	40	0.035283993115318414
FBgn0051759	GO:0005515	15	958	4	0.0051387461459403904
FBgn0028833	GO:0004127	25	3	0	0.03571428571428571
FBgn0086370	GO:0004127	29	3	0	0.03125
FBgn0261984	GO:0036498	69	2	0	0.014084507042253521
FBgn0039214	GO:0036498	19	2	0	0.047619047619047616
FBgn0264503	GO:0006338	2	81	0	0.012048192771084338
FBgn0037098	GO:0006338	62	81	0	0.006993006993006993
FBgn0039079	GO:0016020	0	1524	0	0.0006561679790026247
FBgn0027835	GO:0016020	235	1524	26	0.015349630471859011
FBgn0041604	GO:0031594	34	96	1	0.015384615384615385
FBgn0011207	GO:0031594	46	96	0	0.007042253521126761
FBgn0010015	GO:0071731	112	1	0	0.008849557522123894
FBgn0033153	GO:0071731	85	1	0	0.011627906976744186
FBgn0045064	GO:0016811	63	8	0	0.014084507042253521
FBgn0004908	GO:0016811	22	8	0	0.03333333333333333
FBgn0039617	GO:0043005	23	90	10	0.09734513274336283
FBgn0040299	GO:0043005	7	90	1	0.020618556701030927
FBgn0036224	GO:0005737	92	1863	34	0.017902813299232736
FBgn0037922	GO:0005737	12	1863	5	0.0032
FBgn0036147	GO:0016705	119	116	1	0.00851063829787234
FBgn0040206	GO:0016705	257	116	0	0.002680965147453083
FBgn0067648	GO:0042331	0	23	0	0.043478260869565216
FBgn0045073	GO:0042331	25	23	0	0.020833333333333332
FBgn0064225	GO:0005515	188	958	24	0.02181500872600349
FBgn0026080	GO:0005515	243	958	44	0.03746877601998335
FBgn0013435	GO:0004693	35	11	0	0.021739130434782608
FBgn0020493	GO:0004693	16	11	0	0.037037037037037035
FBgn0040346	GO:0003924	64	148	2	0.014150943396226415
FBgn0004378	GO:0003924	49	148	1	0.01015228426395939
FBgn0011300	GO:0048666	118	16	3	0.029850746268656716
FBgn0038653	GO:0048666	11	16	0	0.037037037037037035
FBgn0039348	GO:0005634	76	2250	39	0.017196904557179708
FBgn0000658	GO:0005634	24	2250	3	0.001759014951627089
FBgn0016978	GO:0000381	148	87	12	0.05531914893617021
FBgn0035742	GO:0000381	3	87	0	0.011111111111111112
FBgn0038627	GO:0008270	6	516	3	0.007662835249042145
FBgn0261385	GO:0008270	41	516	2	0.005385996409335727
FBgn0286518	GO:0035195	0	156	0	0.00641025641025641
FBgn0024958	GO:0035195	77	156	1	0.008583690987124463
FBgn0022384	GO:0005829	0	1082	0	0.0009242144177449168
FBgn0010280	GO:0005829	49	1082	3	0.0035366931918656055
FBgn0039647	GO:0009612	0	19	0	0.05263157894736842
FBgn0266667	GO:0009612	57	19	0	0.013157894736842105
FBgn0001220	GO:0001405	185	5	3	0.021052631578947368
FBgn0067648	GO:0001405	0	5	0	0.2
FBgn0034094	GO:0055037	2	45	0	0.02127659574468085
FBgn0041250	GO:0055037	4	45	0	0.02040816326530612
FBgn0026378	GO:0048471	68	71	2	0.02158273381294964
FBgn0261788	GO:0048471	52	71	0	0.008130081300813009
FBgn0262811	GO:0003674	0	3150	0	0.00031746031746031746
FBgn0004595	GO:0003674	13	3150	1	0.0006323110970597534
FBgn0086362	GO:0008407	23	46	2	0.043478260869565216
FBgn0025595	GO:0008407	5	46	0	0.0196078431372549
FBgn0263109	GO:0004867	2	81	0	0.012048192771084338
FBgn0043577	GO:0004867	0	81	0	0.012345679012345678
FBgn0004584	GO:0003824	9	204	0	0.004694835680751174
FBgn0040064	GO:0003824	54	204	5	0.023255813953488372
FBgn0020224	GO:0001754	163	9	0	0.005813953488372093
FBgn0016126	GO:0001754	190	9	0	0.005025125628140704
FBgn0031681	GO:0005794	11	240	0	0.00398406374501992
FBgn0025741	GO:0005794	28	240	0	0.0037313432835820895
FBgn0029976	GO:0005515	35	958	11	0.012084592145015106
FBgn0036853	GO:0005515	59	958	2	0.0029498525073746312
FBgn0032393	GO:0003824	219	204	11	0.028368794326241134
FBgn0013278	GO:0003824	87	204	0	0.003436426116838488
FBgn0016698	GO:0045175	64	10	1	0.02702702702702703
FBgn0000547	GO:0045175	96	10	1	0.018867924528301886
FBgn0002723	GO:0045944	10	324	3	0.011976047904191617
FBgn0037739	GO:0045944	1	324	0	0.003076923076923077
FBgn0000529	GO:0007420	78	44	0	0.00819672131147541
FBgn0003861	GO:0007420	21	44	0	0.015384615384615385
FBgn0034796	GO:0006508	24	498	2	0.005747126436781609
FBgn0028381	GO:0006508	3	498	2	0.005988023952095809
FBgn0004956	GO:0008039	5	34	0	0.02564102564102564
FBgn0085428	GO:0008039	4	34	0	0.02631578947368421
FBgn0037092	GO:0016328	101	19	1	0.016666666666666666
FBgn0042177	GO:0016328	31	19	0	0.02
FBgn0028837	GO:0048140	163	9	7	0.046511627906976744
FBgn0259174	GO:0048140	561	9	0	0.0017543859649122807
FBgn0035907	GO:0006749	48	41	3	0.0449438202247191
FBgn0030577	GO:0006749	3	41	0	0.022727272727272728
FBgn0250757	GO:0071702	28	11	0	0.02564102564102564
FBgn0261837	GO:0071702	1	11	0	0.08333333333333333
FBgn0004956	GO:0036335	5	36	1	0.04878048780487805
FBgn0004657	GO:0036335	114	36	1	0.013333333333333334
FBgn0261984	GO:0055088	69	43	1	0.017857142857142856
FBgn0259243	GO:0055088	134	43	0	0.005649717514124294
FBgn0032167	GO:0016887	2	237	0	0.0041841004184100415
FBgn0036490	GO:0016887	41	237	4	0.017985611510791366
FBgn0041730	GO:0008344	0	59	0	0.01694915254237288
FBgn0267050	GO:0008344	0	59	0	0.01694915254237288
FBgn0033500	GO:0047238	0	3	0	0.3333333333333333
FBgn0001089	GO:0047238	12	3	0	0.06666666666666667
FBgn0263132	GO:0005975	5	124	0	0.007751937984496124
FBgn0263850	GO:0005975	0	124	0	0.008064516129032258
FBgn0052652	GO:0005575	0	2646	0	0.0003779289493575208
FBgn0003165	GO:0005575	732	2646	4	0.0014801657785671995
FBgn0262736	GO:0046961	219	32	13	0.055776892430278883
FBgn0053835	GO:0046961	0	32	0	0.03125
FBgn0086912	GO:0016319	20	90	0	0.00909090909090909
FBgn0030554	GO:0016319	4	90	0	0.010638297872340425
FBgn0031319	GO:0000381	96	87	10	0.060109289617486336
FBgn0034452	GO:0000381	6	87	1	0.021505376344086023
FBgn0011648	GO:0005829	202	1082	26	0.02102803738317757
FBgn0029763	GO:0005829	32	1082	3	0.003590664272890485
FBgn0004378	GO:0005737	49	1863	21	0.011506276150627616
FBgn0033998	GO:0005737	58	1863	13	0.007287870900572618
FBgn0031052	GO:0005515	35	958	11	0.012084592145015106
FBgn0032515	GO:0005515	95	958	18	0.018043684710351376
FBgn0262406	GO:1903231	3	89	0	0.010869565217391304
FBgn0026260	GO:1903231	0	89	0	0.011235955056179775
FBgn0039160	GO:0005789	67	171	3	0.01680672268907563
FBgn0033890	GO:0005789	20	171	0	0.005235602094240838
FBgn0017561	GO:0002027	8	7	0	0.06666666666666667
FBgn0004552	GO:0002027	1	7	0	0.125
FBgn0261641	GO:0070063	79	3	0	0.012195121951219513
FBgn0262214	GO:0070063	0	3	0	0.3333333333333333
FBgn0051851	GO:0031416	0	4	0	0.25
FBgn0263107	GO:0031416	0	4	0	0.25
FBgn0028397	GO:0010468	30	96	0	0.007936507936507936
FBgn0053500	GO:0010468	0	96	0	0.010416666666666666
FBgn0000115	GO:0003924	44	148	0	0.005208333333333333
FBgn0040285	GO:0003924	57	148	1	0.00975609756097561
FBgn0051660	GO:0007186	1	156	0	0.006369426751592357
FBgn0262656	GO:0007186	479	156	1	0.0031496062992125984
FBgn0022959	GO:0071011	120	142	17	0.06870229007633588
FBgn0261703	GO:0071011	17	142	0	0.006289308176100629
FBgn0261089	GO:0014059	0	8	0	0.125
FBgn0039357	GO:0014059	10	8	0	0.05555555555555555
FBgn0265373	GO:0003674	0	3150	0	0.00031746031746031746
FBgn0053208	GO:0003674	35	3150	0	0.0003139717425431711
FBgn0262323	GO:0007517	0	37	0	0.02702702702702703
FBgn0000320	GO:0007517	129	37	3	0.024096385542168676
FBgn0026602	GO:0016773	17	15	0	0.03125
FBgn0011704	GO:0016773	101	15	0	0.008620689655172414
FBgn0051482	GO:0003674	21	3150	3	0.001261431725007884
FBgn0052451	GO:0003674	41	3150	0	0.00031338138514572234
FBgn0036790	GO:0004930	51	113	2	0.018292682926829267
FBgn0044120	GO:0004930	0	113	0	0.008849557522123894
FBgn0044086	GO:0003674	0	3150	0	0.00031746031746031746
FBgn0034882	GO:0003674	38	3150	0	0.0003136762860727729
FBgn0030869	GO:0048010	10	32	0	0.023809523809523808
FBgn0000533	GO:0048010	10	32	0	0.023809523809523808
FBgn0028978	GO:0006468	68	238	7	0.026143790849673203
FBgn0013325	GO:0006468	163	238	5	0.014962593516209476
FBgn0001186	GO:0005524	96	643	16	0.023004059539918808
FBgn0267698	GO:0005524	188	643	27	0.03369434416365824
FBgn0024836	GO:0016020	34	1524	3	0.0025673940949935813
FBgn0039213	GO:0016020	78	1524	8	0.0056179775280898875
FBgn0035857	GO:0008150	38	1771	2	0.001658374792703151
FBgn0034047	GO:0008150	1	1771	0	0.000564334085778781
FBgn0003480	GO:0030261	38	55	0	0.010752688172043012
FBgn0033846	GO:0030261	17	55	2	0.041666666666666664
FBgn0262357	GO:0030246	0	81	0	0.012345679012345678
FBgn0263111	GO:0030246	109	81	1	0.010526315789473684
FBgn0052409	GO:0005730	65	301	20	0.05737704918032787
FBgn0034432	GO:0005730	13	301	0	0.0031847133757961785
FBgn0034730	GO:0006814	31	61	8	0.09782608695652174
FBgn0035567	GO:0006814	3	61	0	0.015625
FBgn0263131	GO:0005886	6	1052	1	0.001890359168241966
FBgn0020387	GO:0005886	0	1052	0	0.0009505703422053232
FBgn0034641	GO:0005634	23	2250	9	0.004399472063352398
FBgn0000592	GO:0005634	3	2250	2	0.0013315579227696406
FBgn0035813	GO:0003796	0	17	0	0.058823529411764705
FBgn0000317	GO:0003796	19	17	0	0.027777777777777776
FBgn0010416	GO:0032021	54	5	2	0.05084745762711865
FBgn0026702	GO:0032021	29	5	0	0.029411764705882353
FBgn0259760	GO:0007283	0	198	0	0.005050505050505051
FBgn0053193	GO:0007283	88	198	5	0.02097902097902098
FBgn0033165	GO:0005615	1	685	0	0.0014577259475218659
FBgn0030932	GO:0005615	14	685	0	0.001430615164520744
FBgn0038810	GO:0006614	141	11	2	0.019736842105263157
FBgn0001126	GO:0006614	0	11	0	0.09090909090909091
FBgn0262656	GO:0022008	479	18	0	0.002012072434607646
FBgn0039160	GO:0022008	67	18	0	0.011764705882352941
FBgn0086063	GO:0006396	0	133	0	0.007518796992481203
FBgn0262721	GO:0006396	0	133	0	0.007518796992481203
FBgn0262516	GO:0005261	21	23	0	0.022727272727272728
FBgn0003317	GO:0005261	80	23	0	0.009708737864077669
FBgn0030622	GO:0003674	2	3150	0	0.00031725888324873094
FBgn0029791	GO:0003674	3	3150	0	0.0003171582619727244
FBgn0034708	GO:0042147	35	31	5	0.09090909090909091
FBgn0285949	GO:0042147	41	31	0	0.013888888888888888
FBgn0284247	GO:0090175	26	20	2	0.06521739130434782
FBgn0031437	GO:0090175	140	20	1	0.0125
FBgn0033554	GO:0016604	9	21	0	0.03333333333333333
FBgn0261862	GO:0016604	26	21	0	0.02127659574468085
FBgn0263911	GO:0006123	2	21	0	0.043478260869565216
FBgn0036020	GO:0006123	110	21	0	0.007633587786259542
FBgn0016797	GO:0060070	94	17	8	0.08108108108108109
FBgn0264493	GO:0060070	67	17	0	0.011904761904761904
FBgn0259923	GO:0031105	27	5	4	0.15625
FBgn0000352	GO:0031105	35	5	0	0.025
FBgn0036093	GO:0008150	1	1771	0	0.000564334085778781
FBgn0033159	GO:0008150	20	1771	0	0.0005583472920156337
FBgn0000057	GO:0045717	7	2	0	0.1111111111111111
FBgn0034086	GO:0045717	19	2	0	0.047619047619047616
FBgn0025454	GO:0046680	132	11	6	0.04895104895104895
FBgn0000969	GO:0046680	0	11	0	0.09090909090909091
FBgn0001148	GO:0060025	14	16	0	0.03333333333333333
FBgn0035670	GO:0060025	7	16	0	0.043478260869565216
FBgn0034728	GO:0006302	92	32	5	0.04838709677419355
FBgn0002413	GO:0006302	276	32	5	0.01948051948051948
FBgn0000448	GO:0007552	72	36	0	0.009259259259259259
FBgn0032002	GO:0007552	25	36	0	0.01639344262295082
FBgn0035876	GO:0007031	6	18	3	0.16666666666666666
FBgn0003388	GO:0007031	3	18	0	0.047619047619047616
FBgn0259952	GO:0005615	0	685	0	0.00145985401459854
FBgn0027526	GO:0005615	25	685	0	0.0014084507042253522
FBgn0003744	GO:0035556	78	118	5	0.030612244897959183
FBgn0001994	GO:0035556	62	118	1	0.011111111111111112
FBgn0021796	GO:0048010	135	32	5	0.03592814371257485
FBgn0030596	GO:0048010	1	32	0	0.030303030303030304
FBgn0030943	GO:0031965	30	28	0	0.017241379310344827
FBgn0033097	GO:0031965	19	28	1	0.0425531914893617
FBgn0050398	GO:0005575	3	2646	0	0.00037750094375235937
FBgn0000592	GO:0005575	3	2646	0	0.00037750094375235937
FBgn0038079	GO:0016020	2	1524	0	0.000655307994757536
FBgn0036124	GO:0016020	133	1524	0	0.0006035003017501509
FBgn0011202	GO:0007015	75	80	9	0.06451612903225806
FBgn0024222	GO:0007015	187	80	2	0.011235955056179775
FBgn0053160	GO:0006508	0	498	0	0.002008032128514056
FBgn0261530	GO:0006508	44	498	0	0.0018450184501845018
FBgn0014269	GO:0000791	37	59	0	0.010416666666666666
FBgn0014011	GO:0000791	136	59	0	0.005128205128205128
FBgn0032315	GO:0005575	0	2646	0	0.0003779289493575208
FBgn0013686	GO:0005575	0	2646	0	0.0003779289493575208
FBgn0000459	GO:0007420	35	44	1	0.02531645569620253
FBgn0013726	GO:0007420	94	44	0	0.007246376811594203
FBgn0004188	GO:0000353	0	14	0	0.07142857142857142
FBgn0036497	GO:0000353	8	14	0	0.045454545454545456
FBgn0262116	GO:0090305	43	7	0	0.02
FBgn0033926	GO:0090305	211	7	0	0.0045871559633027525
FBgn0050085	GO:2000104	3	2	0	0.2
FBgn0053557	GO:2000104	2	2	0	0.25
FBgn0031530	GO:0004653	3	14	0	0.058823529411764705
FBgn0031763	GO:0004653	30	14	0	0.022727272727272728
FBgn0085693	GO:0003723	50	486	18	0.03544776119402985
FBgn0033413	GO:0003723	8	486	1	0.004048582995951417
FBgn0032480	GO:0051082	2	69	0	0.014084507042253521
FBgn0050356	GO:0051082	0	69	0	0.014492753623188406
FBgn0025373	GO:0004337	31	1	0	0.03125
FBgn0039585	GO:0004337	18	1	0	0.05263157894736842
FBgn0016660	GO:0035050	3	21	0	0.041666666666666664
FBgn0034013	GO:0035050	8	21	0	0.034482758620689655
FBgn0267378	GO:0007110	39	21	0	0.016666666666666666
FBgn0036447	GO:0007110	4	21	0	0.04
FBgn0264325	GO:0009306	44	47	0	0.01098901098901099
FBgn0260960	GO:0009306	237	47	0	0.0035211267605633804
FBgn0033836	GO:0005539	11	3	0	0.07142857142857142
FBgn0036713	GO:0005539	21	3	0	0.041666666666666664
FBgn0000121	GO:0002031	17	4	1	0.09523809523809523
FBgn0043467	GO:0002031	0	4	0	0.25
FBgn0031604	GO:0005737	34	1863	16	0.008961518186610437
FBgn0286818	GO:0005737	0	1863	0	0.0005367686527106817
FBgn0285951	GO:0005763	1	30	1	0.06451612903225806
FBgn0033873	GO:0005763	22	30	0	0.019230769230769232
FBgn0026713	GO:0000398	52	229	27	0.099644128113879
FBgn0066304	GO:0000398	11	229	2	0.0125
FBgn0014388	GO:0040037	136	6	2	0.02112676056338028
FBgn0051051	GO:0040037	41	6	0	0.02127659574468085
FBgn0038126	GO:0008150	2	1771	1	0.0011280315848843769
FBgn0265668	GO:0008150	0	1771	0	0.000564652738565782
FBgn0000479	GO:0040040	34	18	1	0.038461538461538464
FBgn0053909	GO:0040040	0	18	0	0.05555555555555555
FBgn0030366	GO:0005829	150	1082	27	0.022727272727272728
FBgn0001235	GO:0005829	113	1082	12	0.010878661087866108
FBgn0052110	GO:0016926	208	4	0	0.0047169811320754715
FBgn0001123	GO:0016926	45	4	0	0.02040816326530612
FBgn0265158	GO:0005575	0	2646	0	0.0003779289493575208
FBgn0052463	GO:0005575	16	2646	0	0.0003756574004507889
FBgn0034141	GO:0004168	60	1	0	0.01639344262295082
FBgn0037135	GO:0004168	53	1	0	0.018518518518518517
FBgn0264922	GO:0005634	1209	2250	426	0.12344608268285631
FBgn0263830	GO:0005634	0	2250	0	0.00044444444444444447
FBgn0260855	GO:0006890	59	22	8	0.1111111111111111
FBgn0030092	GO:0006890	79	22	0	0.009900990099009901
FBgn0003963	GO:0030154	17	65	0	0.012195121951219513
FBgn0053450	GO:0030154	0	65	0	0.015384615384615385
FBgn0267698	GO:0031267	188	109	4	0.016835016835016835
FBgn0037324	GO:0031267	2	109	0	0.009009009009009009
FBgn0033880	GO:0005886	2	1052	0	0.0009487666034155598
FBgn0026319	GO:0005886	89	1052	12	0.011393514460999123
FBgn0013717	GO:0004843	96	40	1	0.014705882352941176
FBgn0038427	GO:0004843	6	40	0	0.021739130434782608
FBgn0011290	GO:0005634	85	2250	42	0.01841541755888651
FBgn0034057	GO:0005634	38	2250	15	0.006993006993006993
FBgn0034009	GO:0043087	28	43	0	0.014084507042253521
FBgn0031866	GO:0043087	10	43	0	0.018867924528301886
FBgn0031882	GO:0005515	29	958	3	0.004052684903748734
FBgn0051148	GO:0005515	10	958	4	0.005165289256198347
FBgn0037439	GO:0051082	16	69	0	0.011764705882352941
FBgn0002922	GO:0051082	57	69	1	0.015873015873015872
FBgn0003654	GO:0045503	91	17	0	0.009259259259259259
FBgn0036567	GO:0045503	15	17	0	0.03125
FBgn0024289	GO:0003939	10	3	1	0.15384615384615385
FBgn0053873	GO:0003939	0	3	0	0.3333333333333333
FBgn0262266	GO:0009408	0	65	0	0.015384615384615385
FBgn0053481	GO:0009408	4	65	0	0.014492753623188406
FBgn0262948	GO:0003674	0	3150	0	0.00031746031746031746
FBgn0262716	GO:0003674	76	3150	0	0.00030998140111593303
FBgn0000308	GO:0007420	112	44	1	0.01282051282051282
FBgn0037573	GO:0007420	266	44	1	0.0064516129032258064
FBgn0038485	GO:0004252	28	280	0	0.003246753246753247
FBgn0031875	GO:0004252	21	280	0	0.0033222591362126247
FBgn0031662	GO:0009312	9	15	0	0.041666666666666664
FBgn0001179	GO:0009312	56	15	0	0.014084507042253521
FBgn0014179	GO:0010001	32	11	2	0.06976744186046512
FBgn0028962	GO:0010001	4	11	0	0.06666666666666667
FBgn0039260	GO:0000184	27	19	3	0.08695652173913043
FBgn0039152	GO:0000184	14	19	0	0.030303030303030304
FBgn0024697	GO:0003674	0	3150	0	0.00031746031746031746
FBgn0003892	GO:0003674	141	3150	5	0.0018231540565177757
FBgn0001029	GO:0005575	0	2646	0	0.0003779289493575208
FBgn0030624	GO:0005575	21	2646	0	0.0003749531308586427
FBgn0001112	GO:0046693	5	14	0	0.05263157894736842
FBgn0033355	GO:0046693	2	14	0	0.0625
FBgn0045073	GO:0048763	25	1	0	0.038461538461538464
FBgn0040273	GO:0048763	206	1	0	0.004830917874396135
FBgn0021761	GO:0005643	68	37	10	0.10476190476190476
FBgn0036978	GO:0005643	28	37	0	0.015384615384615385
FBgn0026206	GO:0061630	13	148	0	0.006211180124223602
FBgn0039735	GO:0061630	81	148	0	0.004366812227074236
FBgn0013763	GO:0040003	13	166	5	0.0335195530726257
FBgn0000117	GO:0040003	409	166	2	0.0052173913043478265
FBgn0037923	GO:0003700	2	287	1	0.006920415224913495
FBgn0000611	GO:0003700	73	287	10	0.030555555555555555
FBgn0016075	GO:0005604	233	19	3	0.015873015873015872
FBgn0035423	GO:0005604	191	19	0	0.004761904761904762
FBgn0032886	GO:0003674	2	3150	0	0.00031725888324873094
FBgn0002891	GO:0003674	26	3150	0	0.00031486146095717883
FBgn0053346	GO:0046872	0	139	0	0.007194244604316547
FBgn0046685	GO:0046872	48	139	0	0.0053475935828877
FBgn0262699	GO:0007088	87	22	2	0.027522935779816515
FBgn0030791	GO:0007088	23	22	0	0.022222222222222223
FBgn0028688	GO:0005838	112	21	20	0.15789473684210525
FBgn0004864	GO:0005838	117	21	0	0.007246376811594203
FBgn0016920	GO:0005874	51	62	1	0.017699115044247787
