protein	goTerm	degree	score
FBgn0033113	GO:0004867	11	0.008123476848090982
FBgn0013756	GO:0004867	223	0.1803411860276198
FBgn0003165	GO:0060213	771	0.6255077173030057
FBgn0004908	GO:0060213	32	0.025182778229082048
FBgn0011944	GO:0030533	4	0.002437043054427295
FBgn0002121	GO:0030533	136	0.10966693744922827
FBgn0052072	GO:0034625	212	0.17140536149471974
FBgn0027086	GO:0034625	102	0.08204711616571893
FBgn0265631	GO:0008150	3	0.0016246953696181965
FBgn0261456	GO:0008150	232	0.1876523151909017
FBgn0035520	GO:0003676	48	0.038180341186027617
FBgn0034588	GO:0003676	42	0.03330625507717303
FBgn0027603	GO:0016926	28	0.021933387489845652
FBgn0032416	GO:0016926	11	0.008123476848090982
FBgn0250746	GO:0010498	170	0.1372867587327376
FBgn0036786	GO:0010498	31	0.024370430544272948
FBgn0035793	GO:0031593	97	0.07798537774167344
FBgn0031078	GO:0031593	44	0.034930950446791224
FBgn0011642	GO:0045572	101	0.08123476848090982
FBgn0051633	GO:0045572	20	0.015434606011372868
FBgn0038789	GO:0050911	11	0.008123476848090982
FBgn0035371	GO:0050911	55	0.043866774979691305
FBgn0013983	GO:0006963	157	0.12672623883021933
FBgn0003866	GO:0006963	64	0.05117790414297319
FBgn0028945	GO:0006508	4	0.002437043054427295
FBgn0004839	GO:0006508	41	0.03249390739236393
FBgn0028382	GO:0016018	20	0.015434606011372868
FBgn0035798	GO:0016018	36	0.02843216896831844
FBgn0033482	GO:0005789	56	0.04467912266450041
FBgn0033584	GO:0005789	68	0.054427294882209584
FBgn0031804	GO:0062023	14	0.010560519902518278
FBgn0032549	GO:0062023	2	0.0008123476848090983
FBgn0003117	GO:0006357	83	0.06661251015434606
FBgn0032223	GO:0006357	21	0.016246953696181964
FBgn0005427	GO:0006357	94	0.07554833468724614
FBgn0263048	GO:0006357	15	0.011372867587327376
FBgn0001092	GO:0006006	283	0.22908204711616573
FBgn0038132	GO:0006006	8	0.005686433793663688
FBgn0015586	GO:0005615	4	0.002437043054427295
FBgn0039680	GO:0005615	35	0.02761982128350934
FBgn0001291	GO:0003677	274	0.22177091795288384
FBgn0011020	GO:0003677	65	0.05199025182778229
FBgn0004359	GO:0007370	6	0.004061738424045491
FBgn0005672	GO:0007370	387	0.31356620633631194
FBgn0015908	GO:0008150	1	0.0
FBgn0261238	GO:0008150	45	0.03574329813160033
FBgn0039120	GO:1990841	100	0.08042242079610074
FBgn0028970	GO:1990841	122	0.0982940698619009
FBgn0028981	GO:0005829	4	0.002437043054427295
FBgn0029783	GO:0005829	43	0.03411860276198213
FBgn0040338	GO:0017025	22	0.017059301380991064
FBgn0029157	GO:0017025	36	0.02843216896831844
FBgn0029830	GO:0031594	36	0.02843216896831844
FBgn0034728	GO:0031594	112	0.0901705930138099
FBgn0002629	GO:0045746	11	0.008123476848090982
FBgn0030723	GO:0045746	16	0.012185215272136474
FBgn0038953	GO:0006396	26	0.020308692120227456
FBgn0029840	GO:0006396	97	0.07798537774167344
FBgn0261243	GO:0043171	160	0.12916328188464662
FBgn0025111	GO:0043171	159	0.12835093419983754
FBgn0062599	GO:0005575	2	0.0008123476848090983
FBgn0028936	GO:0005575	3	0.0016246953696181965
FBgn0034013	GO:0007432	18	0.01380991064175467
FBgn0262736	GO:0007432	229	0.1852152721364744
FBgn0031857	GO:0071797	38	0.030056864337936636
FBgn0264362	GO:0071797	3	0.0016246953696181965
FBgn0024248	GO:0045793	137	0.11047928513403736
FBgn0027535	GO:0045793	51	0.04061738424045491
FBgn0053821	GO:0000786	10	0.007311129163281885
FBgn0003479	GO:0000786	211	0.17059301380991065
FBgn0026189	GO:0016020	16	0.012185215272136474
FBgn0050240	GO:0016020	4	0.002437043054427295
FBgn0086706	GO:0031369	89	0.07148659626320066
FBgn0003261	GO:0031369	152	0.12266450040617384
FBgn0025726	GO:0005509	58	0.0463038180341186
FBgn0000482	GO:0005509	80	0.06417546709991877
FBgn0262732	GO:0005737	40	0.03168155970755483
FBgn0011864	GO:0005737	4	0.002437043054427295
FBgn0000377	GO:0071007	208	0.16815597075548336
FBgn0038953	GO:0071007	26	0.020308692120227456
FBgn0031619	GO:0004252	6	0.004061738424045491
FBgn0036184	GO:0004252	107	0.08610885458976442
FBgn0044323	GO:0019901	102	0.08204711616571893
FBgn0265137	GO:0019901	34	0.026807473598700244
FBgn0003396	GO:0007476	86	0.06904955320877336
FBgn0042132	GO:0007476	8	0.005686433793663688
FBgn0050378	GO:0005509	3	0.0016246953696181965
FBgn0285948	GO:0005509	32	0.025182778229082048
FBgn0036205	GO:0031267	3	0.0016246953696181965
FBgn0023524	GO:0031267	14	0.010560519902518278
FBgn0052039	GO:0010508	10	0.007311129163281885
FBgn0045495	GO:0010508	19	0.01462225832656377
FBgn0033352	GO:0006397	242	0.1957757920389927
FBgn0028734	GO:0006397	351	0.2843216896831844
FBgn0028400	GO:0005509	46	0.036555645816409424
FBgn0039354	GO:0005509	13	0.00974817221770918
FBgn0033659	GO:0004197	11	0.008123476848090982
FBgn0004514	GO:0004197	10	0.007311129163281885
FBgn0038045	GO:0016051	27	0.021121039805036556
FBgn0024913	GO:0016051	23	0.017871649065800164
FBgn0038960	GO:0060271	5	0.003249390739236393
FBgn0031467	GO:0060271	45	0.03574329813160033
FBgn0028484	GO:0071364	68	0.054427294882209584
FBgn0037624	GO:0071364	31	0.024370430544272948
FBgn0050090	GO:0006508	38	0.030056864337936636
FBgn0065044	GO:0006508	3	0.0016246953696181965
FBgn0033558	GO:0005254	48	0.038180341186027617
FBgn0260440	GO:0005254	19	0.01462225832656377
FBgn0259709	GO:0003674	4	0.002437043054427295
FBgn0004507	GO:0003674	116	0.0934199837530463
FBgn0004650	GO:0007304	11	0.008123476848090982
FBgn0000352	GO:0007304	62	0.04955320877335499
FBgn0265187	GO:0070328	15	0.011372867587327376
FBgn0039613	GO:0070328	5	0.003249390739236393
FBgn0033215	GO:0007498	15	0.011372867587327376
FBgn0262955	GO:0007498	145	0.11697806661251016
FBgn0038271	GO:0005739	136	0.10966693744922827
FBgn0004687	GO:0005739	65	0.05199025182778229
FBgn0003475	GO:0045010	52	0.041429731925264016
FBgn0011290	GO:0045010	96	0.07717303005686434
FBgn0002930	GO:0045824	9	0.006498781478472786
FBgn0031909	GO:0045824	37	0.02924451665312754
FBgn0036398	GO:0035064	41	0.03249390739236393
FBgn0039183	GO:0035064	68	0.054427294882209584
FBgn0262381	GO:0016442	6	0.004061738424045491
FBgn0000588	GO:0016442	322	0.2607636068237206
FBgn0035189	GO:0005634	11	0.008123476848090982
FBgn0029118	GO:0005634	165	0.13322502030869213
FBgn0037301	GO:0097428	150	0.12103980503655565
FBgn0039635	GO:0097428	285	0.2307067424857839
FBgn0000253	GO:0016056	383	0.3103168155970755
FBgn0023534	GO:0016056	20	0.015434606011372868
FBgn0003300	GO:0005634	27	0.021121039805036556
FBgn0028369	GO:0005634	38	0.030056864337936636
FBgn0003719	GO:0009953	22	0.017059301380991064
FBgn0266845	GO:0009953	3	0.0016246953696181965
FBgn0086710	GO:0003723	175	0.1413484971567831
FBgn0025624	GO:0003723	10	0.007311129163281885
FBgn0034186	GO:0006383	62	0.04955320877335499
FBgn0011260	GO:0006383	96	0.07717303005686434
FBgn0051802	GO:0005813	59	0.047116165718927704
FBgn0262739	GO:0005813	161	0.12997562956945571
FBgn0038005	GO:0020037	5	0.003249390739236393
FBgn0001250	GO:0020037	93	0.07473598700243704
FBgn0000233	GO:0000981	33	0.025995125913891144
FBgn0038845	GO:0000981	24	0.01868399675060926
FBgn0264389	GO:0005793	124	0.09991876523151909
FBgn0003165	GO:0005793	771	0.6255077173030057
FBgn0039635	GO:0003824	285	0.2307067424857839
FBgn0043865	GO:0003824	24	0.01868399675060926
FBgn0027513	GO:0005813	145	0.11697806661251016
FBgn0004132	GO:0005813	110	0.08854589764419171
FBgn0032048	GO:0007189	12	0.008935824532900082
FBgn0037888	GO:0007189	18	0.01380991064175467
FBgn0014340	GO:0006355	62	0.04955320877335499
FBgn0037623	GO:0006355	3	0.0016246953696181965
FBgn0003209	GO:0007391	28	0.021933387489845652
FBgn0261283	GO:0007391	88	0.07067424857839155
FBgn0004168	GO:0016020	19	0.01462225832656377
FBgn0032176	GO:0016020	8	0.005686433793663688
FBgn0261793	GO:0035209	37	0.02924451665312754
FBgn0029867	GO:0035209	31	0.024370430544272948
FBgn0036652	GO:0034451	30	0.023558082859463852
FBgn0000253	GO:0034451	383	0.3103168155970755
FBgn0037293	GO:0004663	13	0.00974817221770918
FBgn0036494	GO:0004663	19	0.01462225832656377
FBgn0263397	GO:0006811	20	0.015434606011372868
FBgn0035001	GO:0006811	45	0.03574329813160033
FBgn0037687	GO:0016811	39	0.030869212022745736
FBgn0051568	GO:0016811	4	0.002437043054427295
FBgn0032002	GO:0009972	31	0.024370430544272948
FBgn0283442	GO:0009972	49	0.03899268887083672
FBgn0037659	GO:0003677	35	0.02761982128350934
FBgn0004574	GO:0003677	97	0.07798537774167344
FBgn0037892	GO:0005762	12	0.008935824532900082
FBgn0040271	GO:0005762	25	0.01949634443541836
FBgn0010303	GO:0033209	107	0.08610885458976442
FBgn0250789	GO:0033209	291	0.2355808285946385
FBgn0030669	GO:0006627	32	0.025182778229082048
FBgn0032016	GO:0006627	45	0.03574329813160033
FBgn0038197	GO:0008340	242	0.1957757920389927
FBgn0038355	GO:0008340	7	0.00487408610885459
FBgn0035688	GO:0043666	151	0.12185215272136475
FBgn0033739	GO:0043666	70	0.056051990251827784
FBgn0030947	GO:0004222	4	0.002437043054427295
FBgn0004650	GO:0004222	11	0.008123476848090982
FBgn0029768	GO:0007186	7	0.00487408610885459
FBgn0002121	GO:0007186	136	0.10966693744922827
FBgn0036487	GO:0000398	98	0.07879772542648253
FBgn0003435	GO:0000398	88	0.07067424857839155
FBgn0039331	GO:0005747	7	0.00487408610885459
FBgn0036043	GO:0005747	31	0.024370430544272948
FBgn0050391	GO:0008150	6	0.004061738424045491
FBgn0010382	GO:0008150	84	0.06742485783915515
FBgn0000576	GO:0007389	46	0.036555645816409424
FBgn0039666	GO:0007389	13	0.00974817221770918
FBgn0260945	GO:0061724	204	0.16490658001624695
FBgn0261963	GO:0061724	42	0.03330625507717303
FBgn0029909	GO:0008227	16	0.012185215272136474
FBgn0283728	GO:0008227	3	0.0016246953696181965
FBgn0030122	GO:0072686	27	0.021121039805036556
FBgn0051606	GO:0072686	5	0.003249390739236393
FBgn0010926	GO:0042274	82	0.06580016246953696
FBgn0262373	GO:0042274	10	0.007311129163281885
FBgn0262127	GO:0035332	54	0.04305442729488221
FBgn0265297	GO:0035332	289	0.23395613322502032
FBgn0021906	GO:0016491	53	0.04224207961007311
FBgn0029067	GO:0016491	53	0.04224207961007311
FBgn0086370	GO:0005634	47	0.03736799350121852
FBgn0003444	GO:0005634	66	0.05280259951259139
FBgn0053897	GO:0046982	9	0.006498781478472786
FBgn0020496	GO:0046982	206	0.16653127538586515
FBgn0286204	GO:0005634	10	0.007311129163281885
FBgn0004378	GO:0005634	83	0.06661251015434606
FBgn0028935	GO:0042277	7	0.00487408610885459
FBgn0005386	GO:0042277	28	0.021933387489845652
FBgn0016672	GO:0046854	18	0.01380991064175467
FBgn0003068	GO:0046854	78	0.06255077173030058
FBgn0015331	GO:0071013	127	0.10235580828594638
FBgn0053821	GO:0071013	10	0.007311129163281885
FBgn0050376	GO:0005575	3	0.0016246953696181965
FBgn0010408	GO:0005575	209	0.16896831844029245
FBgn0037141	GO:0005657	37	0.02924451665312754
FBgn0037000	GO:0005657	13	0.00974817221770918
FBgn0005674	GO:0006424	165	0.13322502030869213
FBgn0031018	GO:0006424	50	0.039805036555645816
FBgn0083938	GO:0003674	4	0.002437043054427295
FBgn0051475	GO:0003674	35	0.02761982128350934
FBgn0086906	GO:0030018	40	0.03168155970755483
FBgn0036314	GO:0030018	149	0.12022745735174654
FBgn0083987	GO:0000398	5	0.003249390739236393
FBgn0259108	GO:0000398	91	0.07311129163281885
FBgn0039881	GO:0008150	19	0.01462225832656377
FBgn0037741	GO:0008150	22	0.017059301380991064
FBgn0259110	GO:0016020	36	0.02843216896831844
FBgn0011300	GO:0016020	153	0.12347684809098294
FBgn0004636	GO:0045880	212	0.17140536149471974
FBgn0004636	GO:0045880	212	0.17140536149471974
FBgn0259152	GO:1990116	99	0.07961007311129163
FBgn0004780	GO:1990116	15	0.011372867587327376
FBgn0085408	GO:0016477	42	0.03330625507717303
FBgn0038876	GO:0016477	26	0.020308692120227456
FBgn0085521	GO:0003723	57	0.045491470349309504
FBgn0053359	GO:0003723	4	0.002437043054427295
FBgn0003996	GO:0006727	65	0.05199025182778229
FBgn0002917	GO:0006727	21	0.016246953696181964
FBgn0036239	GO:0003676	146	0.11779041429731925
FBgn0032467	GO:0003676	41	0.03249390739236393
FBgn0028871	GO:0031012	14	0.010560519902518278
FBgn0027844	GO:0031012	29	0.022745735174654752
FBgn0041191	GO:0055088	193	0.15597075548334688
FBgn0003651	GO:0055088	77	0.06173842404549147
FBgn0034660	GO:0004720	31	0.024370430544272948
FBgn0262415	GO:0004720	5	0.003249390739236393
FBgn0017578	GO:0046983	118	0.0950446791226645
FBgn0053420	GO:0046983	4	0.002437043054427295
FBgn0033982	GO:0020037	134	0.10804224207961008
FBgn0046704	GO:0020037	81	0.06498781478472786
FBgn0005632	GO:0007349	76	0.060926076360682375
FBgn0262477	GO:0007349	39	0.030869212022745736
FBgn0001323	GO:0006357	28	0.021933387489845652
FBgn0262656	GO:0006357	519	0.4207961007311129
FBgn0000592	GO:1901575	19	0.01462225832656377
FBgn0053910	GO:1901575	6	0.004061738424045491
FBgn0261530	GO:0045003	57	0.045491470349309504
FBgn0259876	GO:0045003	30	0.023558082859463852
FBgn0036920	GO:0007005	34	0.026807473598700244
FBgn0037576	GO:0007005	8	0.005686433793663688
FBgn0033367	GO:0035011	32	0.025182778229082048
FBgn0262734	GO:0035011	18	0.01380991064175467
FBgn0034314	GO:0008270	87	0.06986190089358245
FBgn0034156	GO:0008270	8	0.005686433793663688
FBgn0263198	GO:0003676	50	0.039805036555645816
FBgn0002543	GO:0003676	30	0.023558082859463852
FBgn0029709	GO:0016020	141	0.11372867587327376
FBgn0026309	GO:0016020	13	0.00974817221770918
FBgn0038755	GO:0008587	19	0.01462225832656377
FBgn0260444	GO:0008587	21	0.016246953696181964
FBgn0015622	GO:0010522	188	0.15190901705930138
FBgn0045866	GO:0010522	185	0.14947197400487408
FBgn0037816	GO:0016740	20	0.015434606011372868
FBgn0024987	GO:0016740	125	0.10073111291632819
FBgn0262381	GO:0003730	6	0.004061738424045491
FBgn0032003	GO:0003730	26	0.020308692120227456
FBgn0038889	GO:0000400	36	0.02843216896831844
FBgn0038016	GO:0000400	59	0.047116165718927704
FBgn0031442	GO:0005839	118	0.0950446791226645
FBgn0019968	GO:0005839	55	0.043866774979691305
FBgn0016756	GO:0045742	25	0.01949634443541836
FBgn0036844	GO:0045742	40	0.03168155970755483
FBgn0004456	GO:0007476	80	0.06417546709991877
FBgn0031090	GO:0007476	56	0.04467912266450041
FBgn0051441	GO:0008270	9	0.006498781478472786
FBgn0266869	GO:0008270	3	0.0016246953696181965
FBgn0261698	GO:0016020	7	0.00487408610885459
FBgn0021765	GO:0016020	132	0.10641754670999187
FBgn0015600	GO:0000922	19	0.01462225832656377
FBgn0002542	GO:0000922	64	0.05117790414297319
FBgn0034554	GO:0008270	4	0.002437043054427295
FBgn0038140	GO:0008270	11	0.008123476848090982
FBgn0004237	GO:0035062	211	0.17059301380991065
FBgn0035786	GO:0035062	6	0.004061738424045491
FBgn0001092	GO:0051287	283	0.22908204711616573
FBgn0034249	GO:0051287	22	0.017059301380991064
FBgn0024188	GO:0008080	22	0.017059301380991064
FBgn0261681	GO:0008080	2	0.0008123476848090983
FBgn0039875	GO:0030433	101	0.08123476848090982
FBgn0005664	GO:0030433	10	0.007311129163281885
FBgn0261479	GO:0019135	21	0.016246953696181964
FBgn0004379	GO:0019135	54	0.04305442729488221
FBgn0011802	GO:0003724	24	0.01868399675060926
FBgn0010051	GO:0003724	71	0.05686433793663688
FBgn0013342	GO:0030672	50	0.039805036555645816
FBgn0052179	GO:0030672	21	0.016246953696181964
FBgn0040271	GO:0048190	25	0.01949634443541836
FBgn0038755	GO:0048190	19	0.01462225832656377
FBgn0038840	GO:0015277	15	0.011372867587327376
FBgn0265416	GO:0015277	80	0.06417546709991877
FBgn0015247	GO:0050829	324	0.26238830219333875
FBgn0000392	GO:0050829	87	0.06986190089358245
FBgn0003733	GO:0008293	112	0.0901705930138099
FBgn0039713	GO:0008293	225	0.18196588139723802
FBgn0051130	GO:0006412	4	0.002437043054427295
FBgn0038916	GO:0006412	17	0.012997562956945572
FBgn0034394	GO:0022857	101	0.08123476848090982
FBgn0260451	GO:0022857	11	0.008123476848090982
FBgn0031414	GO:0042052	12	0.008935824532900082
FBgn0051053	GO:0042052	11	0.008123476848090982
FBgn0028979	GO:0000122	19	0.01462225832656377
FBgn0001084	GO:0000122	6	0.004061738424045491
FBgn0026876	GO:0005634	34	0.026807473598700244
FBgn0004622	GO:0005634	12	0.008935824532900082
FBgn0040321	GO:0001872	18	0.01380991064175467
FBgn0039459	GO:0001872	42	0.03330625507717303
FBgn0000546	GO:0003677	153	0.12347684809098294
FBgn0001123	GO:0003677	67	0.05361494719740049
FBgn0259108	GO:0003779	91	0.07311129163281885
FBgn0030437	GO:0003779	13	0.00974817221770918
FBgn0026252	GO:0030620	157	0.12672623883021933
FBgn0033728	GO:0030620	9	0.006498781478472786
FBgn0033886	GO:0043248	107	0.08610885458976442
FBgn0032382	GO:0043248	31	0.024370430544272948
FBgn0259196	GO:0008270	32	0.025182778229082048
FBgn0037855	GO:0008270	20	0.015434606011372868
FBgn0015834	GO:0003743	139	0.11210398050365557
FBgn0025633	GO:0003743	26	0.020308692120227456
FBgn0010113	GO:0002165	19	0.01462225832656377
FBgn0053642	GO:0002165	3	0.0016246953696181965
FBgn0001122	GO:0019001	86	0.06904955320877336
FBgn0010389	GO:0019001	142	0.11454102355808286
FBgn0004379	GO:0005634	54	0.04305442729488221
FBgn0010516	GO:0005634	243	0.1965881397238018
FBgn0011836	GO:0005669	62	0.04955320877335499
FBgn0032337	GO:0005669	2	0.0008123476848090983
FBgn0053276	GO:0046329	22	0.017059301380991064
FBgn0051810	GO:0046329	212	0.17140536149471974
FBgn0000316	GO:0061599	26	0.020308692120227456
FBgn0032727	GO:0061599	19	0.01462225832656377
FBgn0031610	GO:0005634	41	0.03249390739236393
FBgn0035906	GO:0005634	31	0.024370430544272948
FBgn0033257	GO:0022841	10	0.007311129163281885
FBgn0003275	GO:0022841	72	0.057676685621445976
FBgn0003390	GO:0016055	70	0.056051990251827784
FBgn0262738	GO:0016055	46	0.036555645816409424
FBgn0011848	GO:0030533	4	0.002437043054427295
FBgn0031882	GO:0030533	46	0.036555645816409424
FBgn0035918	GO:0033314	101	0.08123476848090982
FBgn0000117	GO:0033314	463	0.3753046303818034
FBgn0052296	GO:0008078	36	0.02843216896831844
FBgn0003295	GO:0008078	21	0.016246953696181964
FBgn0040780	GO:0019777	16	0.012185215272136474
FBgn0261524	GO:0019777	123	0.09910641754670999
FBgn0267428	GO:0007529	19	0.01462225832656377
FBgn0016672	GO:0007529	18	0.01380991064175467
FBgn0039204	GO:0005769	34	0.026807473598700244
FBgn0031266	GO:0005769	122	0.0982940698619009
FBgn0262406	GO:0016442	17	0.012997562956945572
FBgn0028375	GO:0016442	27	0.021121039805036556
FBgn0053558	GO:0007298	28	0.021933387489845652
FBgn0020909	GO:0007298	50	0.039805036555645816
FBgn0000352	GO:0140313	62	0.04955320877335499
FBgn0011202	GO:0140313	120	0.0966693744922827
FBgn0040372	GO:0009615	89	0.07148659626320066
FBgn0025866	GO:0009615	67	0.05361494719740049
FBgn0030596	GO:0045455	6	0.004061738424045491
FBgn0003277	GO:0045455	278	0.22502030869212022
FBgn0024995	GO:0016791	5	0.003249390739236393
FBgn0067766	GO:0016791	3	0.0016246953696181965
FBgn0038723	GO:0002181	30	0.023558082859463852
FBgn0039759	GO:0002181	3	0.0016246953696181965
FBgn0014011	GO:0035010	184	0.148659626320065
FBgn0004102	GO:0035010	55	0.043866774979691305
FBgn0037363	GO:0001934	53	0.04224207961007311
FBgn0036712	GO:0001934	12	0.008935824532900082
FBgn0020391	GO:0004714	24	0.01868399675060926
FBgn0000147	GO:0004714	435	0.35255889520714867
FBgn0260771	GO:0005634	18	0.01380991064175467
FBgn0039593	GO:0005634	17	0.012997562956945572
FBgn0051450	GO:0005763	11	0.008123476848090982
FBgn0031030	GO:0005763	61	0.048740861088545896
FBgn0001965	GO:0007465	82	0.06580016246953696
FBgn0267821	GO:0007465	220	0.17790414297319251
FBgn0031710	GO:0005802	55	0.043866774979691305
FBgn0264959	GO:0005802	108	0.08692120227457352
FBgn0028381	GO:0004197	11	0.008123476848090982
FBgn0043903	GO:0004197	101	0.08123476848090982
FBgn0037405	GO:0042600	8	0.005686433793663688
FBgn0033179	GO:0042600	89	0.07148659626320066
FBgn0033867	GO:0062129	25	0.01949634443541836
FBgn0022023	GO:0062129	56	0.04467912266450041
FBgn0039283	GO:0007469	34	0.026807473598700244
FBgn0086908	GO:0007469	119	0.0958570268074736
FBgn0263873	GO:0061059	60	0.0479285134037368
FBgn0004855	GO:0061059	62	0.04955320877335499
FBgn0029118	GO:0005739	165	0.13322502030869213
FBgn0053361	GO:0005739	4	0.002437043054427295
FBgn0029153	GO:0006090	71	0.05686433793663688
FBgn0015277	GO:0006090	73	0.05848903330625508
FBgn0014380	GO:0005525	33	0.025995125913891144
FBgn0025680	GO:0005525	55	0.043866774979691305
FBgn0038134	GO:0030182	22	0.017059301380991064
FBgn0014018	GO:0030182	302	0.2445166531275386
FBgn0260442	GO:0007390	55	0.043866774979691305
FBgn0044323	GO:0007390	102	0.08204711616571893
FBgn0014018	GO:0050829	302	0.2445166531275386
FBgn0031372	GO:0050829	41	0.03249390739236393
FBgn0261850	GO:0005634	98	0.07879772542648253
FBgn0003250	GO:0005634	9	0.006498781478472786
FBgn0003654	GO:0045503	106	0.08529650690495533
FBgn0023395	GO:0045503	17	0.012997562956945572
FBgn0263667	GO:0007474	40	0.03168155970755483
FBgn0035331	GO:0007474	12	0.008935824532900082
FBgn0267821	GO:0050821	220	0.17790414297319251
FBgn0024248	GO:0050821	137	0.11047928513403736
FBgn0039187	GO:0005509	21	0.016246953696181964
